#{"t_start": 1574103828.024566, "env_id": "MountainCarContinuous-v0"}
r,l,t
-53.678022,999,1.90422
-50.945496,999,2.8753
-52.162542,999,3.834436
-48.994832,999,4.77428
-47.414689,999,5.71234
-47.173518,999,6.647121
-42.37882,999,7.580849
-41.520311,999,8.524978
-39.915494,999,9.458567
-35.582401,999,10.391947
-33.434432,999,11.326985
-28.98615,999,12.262865
-24.959575,999,13.203875
-23.133083,999,14.134818
-20.747738,999,15.068927
-18.285005,999,16.00269
-16.687668,999,16.939307
-14.011947,999,17.874439
-14.176994,999,18.811185
-11.733633,999,19.746704
-11.006149,999,20.687161
-10.788365,999,21.63076
-9.657148,999,22.575337
-9.060461,999,23.535091
-9.203266,999,24.486149
-7.835891,999,25.436822
-7.890391,999,26.382152
-7.483014,999,27.324705
-6.803149,999,28.269036
-7.461884,999,29.213167
-6.812979,999,30.155622
-5.895242,999,31.099256
-6.537626,999,32.042732
-6.240142,999,32.984416
-5.933209,999,33.934565
-5.949966,999,34.87871
-6.066642,999,35.824474
-5.876531,999,36.767081
-5.361023,999,37.708207
-5.292218,999,38.649362
-5.293442,999,39.59277
-5.229805,999,40.537549
-5.568812,999,41.479225
-5.343612,999,42.421193
-5.121669,999,43.362195
-5.175784,999,44.30292
-5.20204,999,45.246496
-5.454824,999,46.189157
-4.986998,999,47.12475
-5.266629,999,48.05843
-5.024601,999,49.03049
-5.070453,999,49.962541
-5.447061,999,50.898829
-4.839925,999,51.832543
-5.06298,999,52.765497
-5.132524,999,53.697514
-5.307009,999,54.632961
-5.030683,999,55.569785
-4.893147,999,56.505233
-5.060458,999,57.44015
-5.079646,999,58.375422
-4.803496,999,59.311207
-4.96841,999,60.24622
-4.860219,999,61.185417
-5.320058,999,62.12286
-5.084085,999,63.055969
-5.015598,999,63.991437
-5.301174,999,64.927922
-4.895412,999,65.874879
-5.513085,999,66.840375
-5.238799,999,67.794665
-5.115714,999,68.76152
-5.354417,999,69.706885
-5.108559,999,70.648687
-4.898631,999,71.590597
-5.29375,999,72.532863
-5.55883,999,73.472107
-5.326696,999,74.413474
-5.603926,999,75.357681
-5.106169,999,76.293552
-5.220635,999,77.232418
-5.191305,999,78.172371
-5.478312,999,79.113171
-5.234928,999,80.057116
-5.232881,999,80.997639
-5.16151,999,81.93905
-4.966453,999,82.882702
-5.062444,999,83.825168
-4.894413,999,84.783238
-5.177,999,85.738163
-5.13673,999,86.683432
-4.8448,999,87.627666
-5.20812,999,88.580213
-5.211193,999,89.521853
-4.913964,999,90.458484
-5.093367,999,91.39466
-4.907486,999,92.32775
-5.420378,999,93.270334
-5.249345,999,94.203633
-5.697147,999,95.154475
