#{"t_start": 1574101735.131773, "env_id": "MountainCarContinuous-v0"}
r,l,t
-35.765671,999,5.192941
-33.136559,999,8.859631
-32.757354,999,12.528835
-33.584,999,16.192488
-32.202192,999,19.864903
-30.074147,999,23.489364
-29.195976,999,27.159047
-27.047611,999,30.772924
-25.418111,999,34.381576
-21.96938,999,37.97845
-18.023816,999,41.638194
-15.877,999,45.241801
-13.320038,999,48.872284
-9.129098,999,52.457788
-7.716746,999,56.065705
-6.544293,999,59.665903
-5.728721,999,63.299342
-4.618495,999,67.071061
-4.043802,999,70.700461
-2.994036,999,74.320978
-2.575287,999,77.963774
-2.054211,999,81.584488
-2.048381,999,85.215177
-1.649916,999,88.855906
-1.825454,999,92.488593
-1.360421,999,96.130438
-1.238,999,99.753196
-1.221153,999,103.373835
-1.072091,999,106.967345
-1.235404,999,110.643864
-1.231232,999,114.297328
-1.268603,999,117.962587
-1.158772,999,121.615518
-1.243256,999,125.276276
-1.203948,999,128.916966
-1.052977,999,132.541027
-1.025099,999,136.208702
-0.960206,999,139.884454
-0.890172,999,143.55243
-1.00577,999,147.246655
-1.025691,999,150.899195
-0.799351,999,154.539964
-0.787933,999,158.169384
-0.791256,999,161.807416
-0.86004,999,165.445481
-1.003087,999,169.077768
-0.97109,999,172.716949
-1.005095,999,176.450163
-0.98318,999,181.212898
-0.852527,999,184.88446
-0.926888,999,188.541519
-0.848374,999,192.18835
-0.784536,999,195.829042
-0.716453,999,199.4789
-0.818888,999,203.124828
-0.813023,999,206.76961
-0.80817,999,210.382938
-0.825901,999,214.006132
-0.935578,999,217.661478
-0.791358,999,221.340897
-0.852874,999,224.970051
-0.761796,999,228.640353
-0.816264,999,232.270928
-0.727635,999,235.887137
-0.843107,999,239.50245
-0.824114,999,243.138259
-0.82858,999,246.782476
-0.80471,999,250.414707
-0.797113,999,254.035287
-0.805937,999,257.705622
-0.848355,999,261.32247
-0.814759,999,264.962905
-0.726364,999,268.614097
-0.783418,999,272.255721
-0.850375,999,275.896772
-0.832056,999,279.534924
-0.812196,999,283.181167
-0.79999,999,286.821963
-0.767821,999,290.494331
-0.806486,999,294.160545
-0.84156,999,298.657871
-0.822699,999,302.456063
-0.855734,999,306.187168
-0.766253,999,309.843872
-0.863511,999,313.492426
-0.805464,999,317.151768
-0.759578,999,320.802005
-0.765701,999,324.456711
-0.771116,999,328.120407
-0.791636,999,331.786867
-0.815489,999,335.461247
-0.795611,999,339.109118
-0.709782,999,342.759714
-0.82536,999,346.408438
-0.848393,999,350.045885
-0.851269,999,353.68731
-0.879101,999,357.390515
-0.856672,999,361.074799
-0.792945,999,364.767325
-0.750835,999,368.447668
