#{"t_start": 1574102103.971984, "env_id": "MountainCarContinuous-v0"}
r,l,t
-50.922175,999,1.815642
-51.470181,999,2.664365
-49.693291,999,3.510435
-52.181017,999,4.359829
-48.951523,999,5.209112
-47.5366,999,6.024105
-51.208252,999,6.870097
-48.170821,999,7.717216
-46.067179,999,8.559773
-42.724312,999,9.397531
-43.650237,999,10.208386
-42.032122,999,11.04989
-40.147576,999,11.886826
-38.067906,999,12.72283
-37.284358,999,13.56236
-34.224368,999,14.372013
-34.894593,999,15.214513
-34.894891,999,16.063419
-31.585025,999,16.903926
-32.843892,999,17.751947
-29.757556,999,18.559549
-29.963192,999,19.401594
-29.040094,999,20.244831
-28.009339,999,21.087564
-25.868396,999,21.927087
-25.022714,999,22.738959
-23.611337,999,23.578524
-21.669596,999,24.419549
-20.209115,999,25.259168
-20.094918,999,26.097007
-19.606667,999,26.906464
-19.629447,999,27.745356
-16.47541,999,28.584252
-17.229333,999,29.422648
-16.001009,999,30.261208
-15.058616,999,31.068662
-14.568549,999,31.906908
-13.335547,999,32.743379
-14.234215,999,33.582707
-12.5578,999,34.425271
-12.173784,999,35.235478
-11.724463,999,36.077043
-11.245171,999,36.923473
-11.025231,999,37.770258
-10.433121,999,38.610399
-11.252656,999,39.451386
-8.980266,999,40.276803
-8.904563,999,41.120027
-8.104293,999,41.959987
-8.208387,999,42.795396
-7.6561,999,43.630923
-7.196547,999,44.436419
-6.83247,999,45.274213
-6.495417,999,46.111712
-6.011307,999,46.949022
-6.124879,999,47.78452
-5.76908,999,48.593042
-5.456261,999,49.431412
-5.173077,999,50.270414
-4.76069,999,51.11047
-4.905791,999,51.948964
-4.263082,999,52.763835
-4.119342,999,53.598906
-4.452256,999,54.439267
-4.040544,999,55.281541
-3.586061,999,56.142348
-3.53325,999,56.952363
-3.433518,999,57.795965
-3.199125,999,58.639056
-2.727516,999,59.479482
-2.779854,999,60.321163
-2.684236,999,61.130144
-2.67786,999,61.968823
-2.409489,999,62.807558
-2.545985,999,63.645571
-2.410538,999,64.483776
-2.230793,999,65.297132
-2.003303,999,66.142171
-1.948308,999,66.979847
-1.830759,999,67.82
-1.832277,999,68.657242
-1.76915,999,69.462287
-1.664965,999,70.299744
-1.635403,999,71.135723
-1.476512,999,71.973069
-1.520708,999,72.809739
-1.510595,999,73.646179
-1.295601,999,74.458848
-1.238368,999,75.29986
-1.203325,999,76.136904
-1.180884,999,76.974757
-1.077684,999,77.82247
-0.960503,999,78.628388
-0.986952,999,79.467396
-0.987287,999,80.303828
-0.878535,999,81.14239
-0.873466,999,81.980084
-0.81902,999,82.792578
-0.835304,999,83.630774
-0.818524,999,84.470687
