#{"t_start": 1574102648.534955, "env_id": "MountainCarContinuous-v0"}
r,l,t
-50.506852,999,1.909265
-52.275564,999,2.757424
-50.358609,999,3.620124
-51.179624,999,4.474122
-49.976007,999,5.322225
-46.776832,999,6.136589
-48.368902,999,6.994856
-47.941739,999,7.840368
-48.565026,999,8.695233
-44.911299,999,9.559645
-42.053065,999,10.381148
-41.484775,999,11.226789
-41.870486,999,12.073198
-37.830088,999,12.9289
-37.365616,999,13.812966
-35.394382,999,14.638184
-33.469719,999,15.495896
-31.614268,999,16.351842
-33.851003,999,17.204267
-30.705619,999,18.060249
-30.314204,999,18.882472
-30.639874,999,19.731912
-26.03842,999,20.5798
-26.708573,999,21.42939
-25.114945,999,22.280037
-22.360241,999,23.098046
-24.126307,999,23.941159
-22.403264,999,24.789702
-19.980004,999,25.640515
-20.751319,999,26.48716
-20.785752,999,27.305444
-19.974378,999,28.15367
-19.083462,999,29.004527
-17.370548,999,29.848659
-16.290911,999,30.697455
-16.946412,999,31.518159
-15.099445,999,32.371429
-13.821554,999,33.227768
-13.116872,999,34.08309
-13.44989,999,34.928226
-11.783174,999,35.741787
-11.875857,999,36.586855
-11.244743,999,37.427131
-11.027606,999,38.271922
-10.633476,999,39.117507
-9.586291,999,39.962219
-9.633384,999,40.778098
-8.74816,999,41.615929
-7.913336,999,42.458365
-8.207955,999,43.299581
-7.062856,999,44.13796
-7.068324,999,44.959586
-6.950316,999,45.817658
-6.255234,999,46.669632
-6.448311,999,47.513792
-5.873499,999,48.371351
-5.648673,999,49.184471
-5.803535,999,50.030577
-5.406643,999,50.873739
-5.236247,999,51.718393
-4.818301,999,52.563995
-4.543222,999,53.376493
-4.151584,999,54.217394
-4.193943,999,55.060181
-3.957206,999,55.900925
-3.534852,999,56.738859
-3.581478,999,57.551517
-3.444235,999,58.394016
-3.107595,999,59.236518
-3.210287,999,60.075513
-2.944154,999,60.919568
-2.889398,999,61.732711
-2.793872,999,62.574728
-2.600046,999,63.422728
-2.520956,999,64.261779
-2.289097,999,65.102166
-2.254253,999,65.912859
-2.118497,999,66.750921
-2.014693,999,67.590429
-2.112593,999,68.428593
-1.877612,999,69.267038
-1.812188,999,70.0812
-1.766647,999,70.927503
-1.624699,999,71.766744
-1.593434,999,72.617663
-1.488254,999,73.461692
-1.438661,999,74.296814
-1.348293,999,75.109842
-1.201051,999,75.953659
-1.20982,999,76.797356
-1.302564,999,77.645262
-1.100292,999,78.488705
-1.14048,999,79.302371
-1.086981,999,80.141496
-1.030631,999,80.982988
-0.961941,999,81.821278
-1.024949,999,82.66196
-0.950759,999,83.471631
-0.828092,999,84.313819
-0.804393,999,85.151152
