#{"t_start": 1574104465.578912, "env_id": "MountainCarContinuous-v0"}
r,l,t
-33.52929,999,5.165532
-34.274163,999,8.766424
-32.76606,999,12.373485
-35.48453,999,15.978456
-30.261098,999,19.609648
-31.529768,999,23.222849
-26.726359,999,26.832952
-27.177368,999,30.467914
-24.588805,999,34.117308
-21.152774,999,37.740282
-17.443533,999,41.39766
-14.895661,999,45.011546
-11.978199,999,48.620209
-8.472575,999,52.210509
-6.619099,999,55.801135
-5.761546,999,59.381325
-4.319897,999,62.974621
-3.477144,999,66.562704
-3.317939,999,70.150385
-2.780307,999,73.750263
-3.227619,999,77.356516
-2.196978,999,80.947805
-1.331857,999,84.567972
-1.327053,999,88.17031
-1.356074,999,91.757817
-0.902566,999,95.35951
-0.943183,999,98.93261
-1.286241,999,102.500771
-1.260163,999,106.06663
-1.034447,999,109.646402
-0.956959,999,113.234764
-1.116373,999,116.812562
-1.048546,999,120.388757
-1.08381,999,123.970168
-0.978855,999,127.543443
-0.909665,999,131.112247
-0.989177,999,134.685165
-0.992633,999,138.254323
-0.852713,999,141.821688
-0.844786,999,145.395997
-0.822189,999,149.02157
-0.896866,999,152.636373
-0.860124,999,156.224114
-0.895124,999,159.795438
-0.84237,999,163.375801
-0.745511,999,166.949663
-0.975843,999,170.53802
-0.960471,999,174.141117
-0.884436,999,177.754708
-0.878752,999,181.356867
-0.806566,999,184.964667
-0.765366,999,188.535457
-0.84854,999,192.113216
-0.786178,999,195.690024
-0.80936,999,199.296001
-0.837664,999,202.886758
-0.817855,999,206.468765
-0.857546,999,210.066153
-0.886534,999,213.673316
-0.789805,999,217.272825
-0.907148,999,220.884092
-0.777877,999,224.467208
-0.878879,999,228.046161
-0.806512,999,231.644865
-0.802688,999,235.232636
-0.835341,999,238.829863
-0.844063,999,242.415602
-0.846548,999,245.997303
-0.7306,999,249.585068
-0.821089,999,253.192319
-0.80294,999,256.798669
-0.816956,999,260.384438
-0.823904,999,263.987485
-0.776022,999,267.632564
-0.769595,999,271.321153
-0.863542,999,274.940775
-0.829285,999,278.547074
-0.800262,999,282.15532
-0.766149,999,285.769576
-0.804118,999,289.386719
-0.764923,999,293.008385
-0.814817,999,296.612704
-0.761528,999,300.189652
-0.846654,999,303.776717
-0.802535,999,307.347283
-0.812109,999,310.920314
-0.74074,999,314.499981
-0.882073,999,318.078724
-0.82782,999,321.665132
-0.756454,999,325.245091
-0.786859,999,328.85129
-0.803319,999,332.439974
-0.865069,999,336.036839
-0.729694,999,339.626502
-0.766341,999,343.205428
-0.801828,999,346.799718
-0.806125,999,350.387293
-0.801977,999,353.977127
-0.758375,999,357.571233
-0.794972,999,361.171946
