#{"t_start": 1574101641.0785348, "env_id": "MountainCarContinuous-v0"}
r,l,t
-50.406907,999,1.745637
-50.562425,999,2.67291
-49.844147,999,3.597709
-49.677059,999,4.521425
-48.244133,999,5.444704
-45.135926,999,6.374489
-43.266109,999,7.302373
-39.486358,999,8.226694
-36.431786,999,9.150495
-32.540487,999,10.073382
-30.887299,999,11.000781
-28.653994,999,11.928012
-24.626022,999,12.856005
-23.094026,999,13.78187
-20.939301,999,14.707501
-17.798818,999,15.633201
-15.258895,999,16.558617
-14.614851,999,17.483235
-13.771713,999,18.409823
-11.280035,999,19.332642
-11.067744,999,20.262251
-10.200125,999,21.189787
-9.863142,999,22.115892
-9.470229,999,23.043979
-8.377385,999,23.969377
-7.945387,999,24.892838
-7.267493,999,25.820584
-7.146029,999,26.748293
-7.337914,999,27.672446
-6.881572,999,28.598726
-6.249957,999,29.523875
-6.367987,999,30.45014
-6.468523,999,31.37803
-5.874533,999,32.301911
-6.006853,999,33.22714
-6.158949,999,34.155274
-6.238173,999,35.083464
-6.067515,999,36.009491
-5.402923,999,36.933886
-5.172128,999,37.857261
-5.275541,999,38.782751
-5.290794,999,39.71196
-5.21517,999,40.643429
-5.351096,999,41.57614
-4.805358,999,42.510516
-5.089098,999,43.444471
-5.169264,999,44.376128
-5.774578,999,45.310533
-5.219589,999,46.243398
-5.406443,999,47.174223
-5.570933,999,48.133027
-5.347174,999,49.067147
-4.7582,999,49.999019
-5.19981,999,50.925665
-5.119311,999,51.853174
-5.087948,999,52.78049
-4.916044,999,53.712634
-5.395356,999,54.644481
-5.029515,999,55.572603
-5.465731,999,56.497445
-5.708606,999,57.433307
-5.708767,999,58.363191
-5.761739,999,59.289884
-6.080873,999,60.249329
-4.893207,999,61.175585
-5.027012,999,62.101476
-4.989816,999,63.028812
-4.745769,999,63.957611
-5.199664,999,64.884606
-5.340675,999,65.814442
-5.086181,999,66.742796
-5.252335,999,67.670506
-5.147768,999,68.599754
-5.304445,999,69.526561
-5.371142,999,70.454947
-5.13185,999,71.380881
-5.181439,999,72.310515
-4.974814,999,73.234368
-5.105221,999,74.162779
-5.369241,999,75.090179
-4.807428,999,76.015464
-5.31286,999,76.942844
-5.069814,999,77.870289
-5.206991,999,78.798939
-5.184014,999,79.726467
-5.107801,999,80.667077
-5.21021,999,81.606581
-4.794085,999,82.539548
-4.587517,999,83.475848
-5.011606,999,84.407768
-5.173745,999,85.343037
-4.63123,999,86.281494
-4.801294,999,87.219162
-5.194949,999,88.191631
-4.976397,999,89.233703
-5.152796,999,90.186066
-4.88467,999,91.132157
-5.309181,999,92.084978
-5.15568,999,93.017116
-5.164237,999,93.944392
