#{"t_start": 1574102282.754633, "env_id": "MountainCarContinuous-v0"}
r,l,t
-34.573052,999,5.220628
-31.704973,999,8.980102
-33.084596,999,12.688476
-33.132842,999,16.389156
-31.256473,999,20.10204
-29.161525,999,23.810167
-29.594968,999,27.501751
-27.989707,999,31.149024
-23.696504,999,34.798743
-23.790659,999,38.442978
-19.443363,999,42.132685
-15.566209,999,45.776542
-11.635059,999,49.423421
-9.494346,999,53.086674
-7.5245,999,56.799798
-5.72104,999,60.490758
-4.849924,999,64.151317
-3.637102,999,67.812875
-3.683361,999,71.464194
-3.256188,999,75.097184
-3.101937,999,78.786745
-3.003417,999,82.417888
-2.045578,999,86.050311
-2.189773,999,89.685694
-2.446013,999,93.323554
-1.715909,999,96.957763
-0.749396,999,100.589335
-1.223779,999,104.214179
-0.975138,999,107.871602
-0.813021,999,111.522224
-0.93572,999,115.170044
-1.434041,999,118.801536
-1.370539,999,122.429797
-1.547973,999,126.063667
-1.705089,999,129.714965
-1.303591,999,133.341425
-0.96318,999,136.972337
-0.962032,999,140.806605
-0.913464,999,144.453396
-0.877624,999,148.089152
-0.814525,999,151.740786
-0.998006,999,155.361437
-0.959491,999,158.991285
-0.929848,999,162.615982
-0.99661,999,166.236961
-0.892215,999,169.881744
-0.900893,999,173.573502
-0.875735,999,177.231873
-0.876514,999,180.889537
-0.802145,999,184.554226
-0.868579,999,188.204181
-0.766811,999,191.827914
-0.900427,999,195.423888
-0.851082,999,199.050658
-0.832872,999,202.674113
-0.812792,999,206.297373
-0.782619,999,209.931689
-0.819168,999,213.590042
-0.836261,999,217.250545
-0.821792,999,220.92687
-0.787674,999,224.592122
-0.786233,999,228.221228
-0.796828,999,231.912681
-0.768855,999,235.548162
-0.87223,999,239.182892
-0.779438,999,242.818407
-0.764804,999,246.459308
-0.798072,999,250.087276
-0.76514,999,253.752624
-0.696254,999,257.420363
-0.80036,999,261.029657
-0.769802,999,264.613872
-0.778639,999,268.180156
-0.862001,999,271.747366
-0.782143,999,275.323029
-0.796447,999,278.905607
-0.788008,999,282.484175
-0.782523,999,286.059002
-0.748769,999,289.638394
-0.80181,999,293.271975
-0.800186,999,296.9286
-0.768433,999,300.551244
-0.835723,999,304.131488
-0.805314,999,307.736563
-0.79095,999,311.341737
-0.843051,999,314.935603
-0.817081,999,318.551724
-0.791275,999,322.179743
-0.814754,999,325.818775
-0.786357,999,329.454384
-0.787497,999,333.06867
-0.731463,999,336.643324
-0.767737,999,340.213591
-0.803864,999,343.810588
-0.75999,999,347.43667
-0.763722,999,351.055393
-0.844044,999,354.673832
-0.902999,999,358.250478
-0.809211,999,361.819556
-0.7823,999,365.396361
