#{"t_start": 1576367730.843839, "env_id": "MountainCarContinuous-v0"}
r,l,t
-49.519093,999,1.825996
-50.883464,999,2.664977
-48.391226,999,3.504044
-50.749095,999,4.370484
-48.980935,999,5.226332
-51.406445,999,6.043292
-47.829685,999,6.881314
-48.068173,999,7.719619
-47.906991,999,8.557257
-45.447893,999,9.394322
-46.486908,999,10.20111
-41.233581,999,11.042296
-41.870677,999,11.877066
-40.572238,999,12.715297
-37.673206,999,13.552692
-36.175166,999,14.359694
-36.572452,999,15.19927
-32.887696,999,16.038529
-34.325432,999,16.87445
-31.872571,999,17.715076
-31.941947,999,18.520458
-32.643927,999,19.374486
-26.825093,999,20.230148
-26.226678,999,21.108645
-26.880942,999,22.06141
-26.351007,999,22.887223
-23.708388,999,23.731608
-24.379567,999,24.566097
-21.702655,999,25.406649
-20.680742,999,26.245117
-20.720898,999,27.051126
-19.560069,999,27.892128
-19.155831,999,28.732675
-19.111267,999,29.583406
-16.863987,999,30.418355
-16.407395,999,31.225933
-15.706921,999,32.062516
-14.693437,999,32.900781
-13.771831,999,33.738213
-13.77301,999,34.575265
-12.658238,999,35.386932
-11.804917,999,36.225521
-11.260265,999,37.060739
-11.106337,999,37.898015
-10.321783,999,38.735009
-10.39657,999,39.572338
-9.699814,999,40.378155
-9.331981,999,41.217645
-8.695315,999,42.055559
-8.227109,999,42.893631
-7.679791,999,43.733756
-7.785197,999,44.540466
-7.041246,999,45.379686
-6.672752,999,46.216857
-6.520278,999,47.065657
-6.641229,999,47.905396
-5.816869,999,48.713522
-5.610389,999,49.550509
-5.765258,999,50.386587
-4.929353,999,51.225428
-4.869685,999,52.062428
-4.433737,999,52.86706
-4.220531,999,53.702725
-4.146715,999,54.546368
-4.153919,999,55.386046
-4.035478,999,56.223332
-3.442011,999,57.03147
-3.949698,999,57.868929
-3.48372,999,58.702544
-3.35473,999,59.538252
-2.92919,999,60.375294
-3.104551,999,61.187292
-2.734607,999,62.023025
-2.824558,999,62.857853
-2.837495,999,63.694165
-2.414457,999,64.531778
-2.254515,999,65.340824
-2.191113,999,66.177531
-2.079665,999,67.017949
-1.994853,999,67.853483
-1.96574,999,68.686682
-1.79424,999,69.496523
-1.716897,999,70.334903
-1.807689,999,71.177874
-1.638256,999,72.015824
-1.545158,999,72.854817
-1.453899,999,73.691484
-1.419792,999,74.498585
-1.373178,999,75.337402
-1.329528,999,76.178141
-1.306215,999,77.027096
-1.182787,999,77.865967
-1.174396,999,78.67556
-1.116267,999,79.518366
-1.012814,999,80.360551
-1.001732,999,81.196614
-0.942958,999,82.034455
-0.888921,999,82.842829
-0.855854,999,83.686329
-0.863185,999,84.526191
-0.814349,999,85.366303
-0.779879,999,86.204746
-0.75991,999,87.012152
-0.735325,999,87.848728
-0.725953,999,88.684767
-0.687304,999,89.524477
-0.645358,999,90.361759
-0.651925,999,91.168664
-0.587975,999,92.006134
-0.63728,999,92.841026
-0.525957,999,93.680168
-0.50609,999,94.519379
-0.489132,999,95.327817
-0.454344,999,96.164286
-0.442735,999,96.999006
-0.431538,999,97.838925
-0.41968,999,98.677308
-0.419513,999,99.481808
-0.376399,999,100.316183
-0.375214,999,101.153818
-0.370763,999,101.98977
-0.363062,999,102.826803
-0.316745,999,103.629295
-0.32221,999,104.469192
-0.314464,999,105.305955
-0.320873,999,106.141177
-0.301104,999,106.98547
-0.297954,999,107.79355
-0.256246,999,108.630442
-0.256514,999,109.474753
-0.2466,999,110.313722
-0.260885,999,111.149074
-0.271593,999,111.990014
-0.231095,999,112.796835
-0.21969,999,113.6456
-0.210678,999,114.495764
-0.199188,999,115.343766
-0.199525,999,116.18871
-0.180837,999,117.002108
-0.178187,999,117.843384
-0.178958,999,118.690211
-0.165995,999,119.534804
-0.166168,999,120.374179
-0.171381,999,121.184302
-0.180333,999,122.020046
-0.143352,999,122.856164
-0.15489,999,123.690627
-0.13888,999,124.567964
-0.13615,999,125.387148
-0.132864,999,126.224252
-0.134781,999,127.060446
-0.124616,999,127.896986
-0.125337,999,128.844524
-0.124753,999,129.661511
-0.119666,999,130.511559
-0.128305,999,131.362425
-0.118878,999,132.214012
-0.104156,999,133.062417
-0.104554,999,133.886291
-0.108991,999,134.734182
-0.099864,999,135.580419
-0.096687,999,136.434187
-0.085669,999,137.289138
-0.084497,999,138.110475
-0.089072,999,138.961156
-0.084841,999,139.80712
-0.099072,999,140.655009
-0.079972,999,141.505417
-0.081264,999,142.322015
-0.081586,999,143.174579
-0.070617,999,144.029632
-0.069066,999,144.881911
-0.071372,999,145.739351
-0.072839,999,146.590512
-0.064133,999,147.409715
-0.066943,999,148.257905
-0.072425,999,149.110375
-0.062907,999,149.96617
-0.057102,999,150.815748
-0.056048,999,151.63874
-0.057056,999,152.486314
-0.057013,999,153.33731
-0.053301,999,154.193968
-0.057873,999,155.048677
-0.061606,999,155.869296
-0.058088,999,156.715003
-0.052329,999,157.564246
-0.055579,999,158.409361
-0.047681,999,159.261574
-0.050802,999,160.082171
-0.047445,999,160.931414
-0.057541,999,161.776743
-0.048328,999,162.625648
-0.045023,999,163.477128
-0.042835,999,164.297944
-0.045408,999,165.171087
-0.04678,999,166.024654
-0.043933,999,166.87553
-0.046435,999,167.735546
-0.039973,999,168.555709
-0.039101,999,169.414955
-0.043266,999,170.268184
-0.040055,999,171.118063
-0.036417,999,171.969945
-0.034714,999,172.793082
-0.037281,999,173.64309
-0.034982,999,174.495204
-0.041262,999,175.344475
-0.041747,999,176.1932
-0.031343,999,177.013603
-0.031128,999,177.860614
-0.035195,999,178.714221
-0.03241,999,179.564122
-0.032281,999,180.413609
-0.031032,999,181.263481
-0.03156,999,182.082194
-0.030957,999,182.931925
-0.031271,999,183.784014
-0.028539,999,184.632103
-0.029713,999,185.478906
-0.028486,999,186.301859
-0.026878,999,187.15199
-0.029574,999,188.001642
-0.02852,999,188.855336
-0.034296,999,189.705637
-0.028764,999,190.527213
-0.033388,999,191.378185
-0.026353,999,192.227045
-0.026815,999,193.072882
-0.0262,999,193.924085
-0.024273,999,194.737294
-0.023471,999,195.589105
-0.024221,999,196.444908
-0.02059,999,197.30134
-0.021818,999,198.15258
-0.020078,999,198.972527
-0.02037,999,199.829728
-0.020712,999,200.678252
-0.021422,999,201.529317
-0.020664,999,202.381123
-0.019692,999,203.203603
-0.018895,999,204.069699
-0.01936,999,204.921172
-0.018791,999,205.776432
-0.017795,999,206.624102
-0.016459,999,207.444161
-0.015576,999,208.295784
-0.015977,999,209.152286
-0.016094,999,210.001387
-0.015901,999,210.854828
-0.015619,999,211.677205
-0.02252,999,212.529922
-0.018835,999,213.377977
-0.016352,999,214.229776
-0.01578,999,215.079934
-0.015035,999,215.897706
-0.013651,999,216.74593
-0.018504,999,217.596538
-0.015773,999,218.449635
-0.014542,999,219.301402
-0.014305,999,220.152021
-0.015495,999,220.972284
-0.014366,999,221.822708
-0.01487,999,222.674899
-0.013871,999,223.523882
-0.01277,999,224.376752
-0.013512,999,225.196621
-0.012996,999,226.048466
-0.014212,999,226.899665
-0.016882,999,227.753143
-0.013765,999,228.604754
