#{"t_start": 1574103923.2887821, "env_id": "MountainCarContinuous-v0"}
r,l,t
-34.696779,999,5.061775
-34.823402,999,8.662725
-32.301051,999,12.265733
-31.722934,999,15.899008
-31.98294,999,19.496985
-31.003636,999,23.112757
-28.593884,999,26.705473
-29.484804,999,30.281
-28.99618,999,33.880333
-27.277282,999,37.478127
-25.180585,999,41.114808
-21.871472,999,44.698493
-20.307678,999,48.288491
-14.080123,999,51.882018
-9.986755,999,55.455631
-6.839831,999,59.033465
-4.767588,999,62.611393
-3.944009,999,66.200119
-2.507128,999,69.775966
-2.432452,999,73.371497
-3.633547,999,76.975178
-3.312178,999,80.556109
-2.872207,999,84.131359
-3.642167,999,87.709232
-9.713805,999,91.293457
-9.901896,999,94.882813
-4.08326,999,98.454506
-3.117594,999,102.030286
-2.817257,999,105.604149
-1.424173,999,109.180494
-0.582046,999,112.796901
-0.981996,999,116.371196
-1.07705,999,119.955128
-1.009133,999,123.593386
-1.106305,999,127.189209
-1.576977,999,130.774107
-1.933039,999,134.364798
-1.861326,999,137.950057
-1.95295,999,141.536091
-1.786911,999,145.120921
-1.584637,999,148.72243
-1.39088,999,152.305002
-1.051118,999,155.890446
-1.127962,999,159.472368
-1.22308,999,163.05754
-1.206457,999,166.630824
-1.207507,999,170.208799
-1.104383,999,173.791314
-0.906448,999,177.360929
-0.801527,999,180.947403
-1.175533,999,184.573668
-2.436681,999,188.160128
-0.847539,999,191.734581
-0.86329,999,195.310611
-0.850417,999,198.890114
-0.88261,999,202.487718
-0.914415,999,206.083603
-0.920188,999,209.698018
-0.859715,999,213.35675
-0.80117,999,216.970502
-0.813015,999,220.594324
-0.874665,999,224.179418
-0.817218,999,227.779868
-0.84302,999,231.402531
-0.9214,999,235.003512
-0.960576,999,238.627424
-0.940556,999,242.231259
-0.893677,999,245.819802
-0.866309,999,249.396367
-0.838607,999,252.977634
-0.885153,999,256.583707
-0.797415,999,260.16117
-0.82368,999,263.748761
-0.895516,999,267.346352
-0.830731,999,270.94255
-0.843668,999,274.548335
-0.83746,999,278.142939
-0.814133,999,281.743989
-0.900166,999,285.339445
-0.791401,999,288.929972
-0.78937,999,292.536621
-0.789299,999,296.118999
-0.851773,999,299.727365
-0.825003,999,303.309443
-0.798152,999,306.882533
-0.845882,999,310.458664
-0.829473,999,314.034275
-0.871039,999,317.613258
-0.903231,999,321.197306
-0.836716,999,324.781451
-0.773299,999,328.403565
-0.834578,999,332.146117
-0.863414,999,335.790468
-0.718219,999,339.474657
-0.81795,999,343.174466
-0.863072,999,346.765467
-0.815853,999,350.354039
-0.885078,999,353.94322
-0.799385,999,357.534909
-0.853684,999,361.138103
