#{"t_start": 1574294599.128958, "env_id": "LunarLanderContinuous-v2"}
r,l,t
4.697033,1000,221.183807
37.498164,1000,223.933077
88.975041,1000,227.143322
17.853181,1000,230.270154
170.623628,699,231.948153
90.183638,1000,234.27867
59.95345,1000,237.554276
47.785536,1000,240.829153
-118.261445,603,242.212192
57.389917,1000,245.498116
62.745702,1000,248.560077
101.602333,657,250.206214
-69.037144,557,251.402127
62.8759,1000,254.178048
-90.595735,683,255.73084
70.581107,1000,258.104087
-105.266422,797,260.081795
93.900097,875,261.992801
42.95915,1000,265.143507
-43.937613,1000,267.291674
-43.428712,1000,270.549682
117.694064,926,273.355237
122.034493,728,275.250753
93.900217,1000,278.226155
61.991982,1000,280.614775
56.910228,1000,284.345803
55.21661,1000,287.5264
136.032577,600,288.94263
-61.268453,418,289.849482
94.364641,1000,292.21181
45.631882,1000,294.991664
67.087921,1000,297.433547
-59.227192,558,298.608153
184.131486,640,300.462328
130.188255,634,301.975485
70.582576,1000,305.289135
-30.295895,308,305.797187
80.661654,1000,307.759297
-22.172883,385,308.493105
95.057525,1000,310.81473
85.855377,1000,314.226698
-99.11082,373,314.881622
159.185458,478,315.962521
76.298544,1000,318.55949
166.299269,436,319.421848
107.649811,1000,321.606251
30.644388,1000,324.623426
99.790184,649,326.075028
118.155994,1000,328.671551
81.418592,692,330.164661
137.963001,528,331.276034
101.804871,584,332.676969
-26.102079,314,333.160296
158.470953,531,334.197125
98.234117,1000,336.212978
-143.485651,372,336.886018
-50.151899,377,337.557122
139.893257,417,338.414985
137.612555,831,340.363164
127.313647,1000,342.725245
126.926596,1000,345.222661
84.192626,1000,348.143605
103.19304,1000,350.781755
-59.61621,404,351.505249
220.511439,440,352.233114
85.53149,1000,355.256754
-219.221329,629,356.39885
125.012336,1000,358.943655
87.443873,1000,361.897943
81.812682,1000,364.267593
43.283866,1000,366.984234
-35.50718,484,367.986726
-72.77395,501,369.041445
134.601222,1000,371.795834
151.349699,463,372.780268
150.894133,465,373.548765
-14.984439,312,374.017183
134.158913,1000,376.466111
62.991059,1000,378.836214
130.797297,468,379.72519
-77.537026,420,380.46795
144.553984,426,381.190018
111.454547,477,382.065267
66.111291,1000,384.390536
169.200646,418,385.119829
198.41355,445,386.045414
120.402995,575,387.083979
217.737442,705,388.758712
141.582472,461,389.745345
-87.4085,368,390.340386
166.209247,461,391.232125
35.437428,379,391.87163
168.476986,451,392.631485
-178.266144,370,393.272115
221.320106,441,394.098623
97.061895,1000,396.338307
-102.156456,322,396.862392
189.551421,432,397.77786
-61.510282,261,398.201462
167.609606,619,399.709942
49.878687,1000,402.40965
-86.192213,375,403.024359
-73.620188,190,403.270959
194.031763,538,404.240854
143.409441,1000,406.093646
-150.042409,291,406.577593
-79.950731,175,406.796869
130.653439,423,407.558267
-92.664172,159,407.796759
154.953671,1000,410.373117
145.364036,1000,412.643784
126.68028,1000,414.736314
-77.672379,249,415.118064
-88.39052,219,415.431446
-83.350667,181,415.662941
-30.600863,278,416.086258
248.082627,363,416.690296
-129.514581,263,417.100738
170.173738,368,417.74002
-79.886808,197,418.029741
-76.202002,268,418.45507
90.61388,1000,421.081472
-82.952244,199,421.352215
-73.548442,189,421.584321
-124.030504,191,421.869486
211.793386,378,422.576559
155.79091,360,423.191531
-49.330145,170,423.41089
-142.765652,290,423.810175
-20.223181,211,424.093364
-86.998699,155,424.290971
-117.931793,275,424.686064
207.320123,373,425.30047
181.911742,303,425.811524
133.194048,1000,428.350583
-35.416562,222,428.677844
142.589878,1000,431.234237
-23.973797,234,431.584767
243.255764,414,432.248346
-129.23075,206,432.558256
42.155185,343,433.077305
139.683286,1000,435.23032
-63.611299,254,435.592822
-29.299346,192,435.875082
-59.047237,152,436.074153
-40.305598,270,436.504506
199.211627,371,437.23108
166.817649,1000,439.174141
127.242701,1000,441.470751
258.125768,550,442.43413
-74.486697,244,442.788723
-85.986101,225,443.077129
96.213637,1000,445.091988
-28.437395,243,445.447409
165.876818,274,445.874666
267.85302,408,446.589077
118.607182,342,447.133448
15.971751,284,447.543662
197.252304,318,448.117821
153.630403,1000,450.307643
141.44574,354,450.921353
-70.566359,279,451.382055
-104.498902,292,451.834421
143.545791,1000,453.978117
158.804522,316,454.525039
174.748852,350,455.176151
-52.452353,204,455.443557
-107.036878,210,455.755383
123.240956,319,456.335401
-115.986618,225,456.625479
3.496822,298,457.107593
-59.768607,171,457.323105
-98.486036,294,457.774096
154.476421,1000,459.677928
-64.82996,161,459.868734
-65.159897,169,460.100808
-115.903478,228,460.405897
208.765384,384,461.032912
167.227693,465,461.922579
-65.434911,183,462.192642
158.626508,360,462.82442
-53.518147,218,463.130087
-72.968709,287,463.562562
172.905826,345,464.208948
-108.641686,291,464.679692
-99.581449,235,465.022505
-92.099067,232,465.37184
-177.863376,457,466.153788
182.492006,412,466.89029
-136.995933,272,467.295888
29.222599,1000,469.443502
82.317991,413,470.235585
-62.061634,241,470.599442
106.336778,489,471.599438
-125.13271,324,472.070567
-24.447551,337,472.609385
-86.024697,292,473.067925
-95.256667,448,473.871488
121.076548,392,474.589979
-57.708813,274,475.020833
-106.88434,326,475.547997
141.974162,540,476.744778
137.448742,533,477.738929
155.429759,438,478.656427
135.294966,500,479.82606
-87.44818,584,480.970241
107.797197,1000,483.229896
94.783568,510,484.252537
-140.445946,651,485.454592
116.375568,1000,488.28803
-158.684322,615,489.887607
53.332543,811,492.267493
-104.016606,266,492.664538
-85.649524,321,493.1862
-61.712749,1000,495.980895
-108.263001,704,497.689492
-116.395009,1000,500.391191
86.99016,953,503.211626
166.860044,1000,505.339894
94.409564,1000,507.779662
149.688883,593,509.165825
149.977692,1000,511.852985
130.194975,771,513.654901
-59.859252,1000,515.993047
-62.596407,1000,518.006476
151.565804,600,519.610997
-86.581064,526,520.739878
-70.151444,1000,523.026346
109.620007,1000,525.554691
61.70591,1000,528.579533
158.27035,440,529.493916
-68.700872,1000,531.944657
105.89164,1000,534.768222
141.749814,1000,537.623187
127.242456,1000,540.426167
49.955338,1000,543.323449
112.657657,578,544.567791
126.874079,1000,546.675735
121.967014,1000,549.399527
109.103584,1000,552.41681
-66.937824,611,553.492728
105.893529,544,554.772622
-122.744584,649,556.03508
179.764431,397,556.843682
-51.804041,1000,558.818937
192.880686,476,559.83713
107.633947,567,560.955165
160.459421,1000,563.70615
-42.17397,407,564.447979
77.961834,1000,567.852892
117.937615,1000,570.049877
121.887631,1000,572.570417
232.820724,397,573.292413
-68.487303,372,573.991316
68.428094,1000,576.535818
187.793283,448,577.481222
119.178436,1000,579.660456
114.328557,1000,582.70499
124.674833,1000,585.351261
131.044139,1000,587.841625
126.769879,522,588.931911
-40.362325,489,589.750121
-27.171423,369,590.318851
144.530268,577,591.444131
-81.65079,1000,593.427094
88.552703,1000,596.164008
204.316871,531,597.242897
103.893201,1000,599.857877
218.642853,507,600.921795
134.342253,651,602.357994
204.508574,449,603.358185
126.411571,1000,605.470409
-17.393186,472,606.327506
94.233742,1000,609.218028
134.180588,1000,611.958139
149.972954,525,612.884273
-52.818689,320,613.403244
114.76809,1000,615.698087
188.604947,543,616.881964
202.157776,457,617.763105
13.31304,293,618.197918
94.768025,1000,620.698982
101.529025,1000,622.921137
68.154154,1000,625.533247
184.780181,503,626.581988
235.864296,323,627.099333
181.679002,481,628.089659
95.167688,1000,630.510566
107.509529,1000,632.960983
128.629911,1000,635.166633
137.571617,716,636.627441
239.008927,800,638.570777
154.23944,1000,640.992005
64.435289,1000,643.057959
189.494072,431,643.769105
99.291475,1000,645.861692
133.899393,1000,648.269976
-32.85439,356,648.855503
112.888685,1000,651.26376
123.957425,1000,653.891404
145.659135,1000,655.84481
223.398634,381,656.447651
248.502039,330,656.925889
154.13543,1000,659.192812
173.278311,325,659.779895
209.409981,360,660.387244
215.670393,453,661.270674
103.123831,1000,663.583243
165.873588,364,664.268864
244.041351,308,664.784616
120.001363,1000,666.569834
240.101035,330,667.130915
122.999409,1000,669.688696
145.866417,1000,672.108088
167.694804,1000,673.974089
82.7334,1000,676.505853
261.840017,843,678.28675
48.23674,268,678.711353
-41.983766,264,679.129629
77.007732,1000,681.579558
173.088497,363,682.238667
187.841811,378,682.80651
-113.419864,734,684.081894
103.622364,1000,686.509213
207.102707,653,687.842537
-79.25895,213,688.143568
207.292299,452,688.940601
-29.395496,205,689.241898
43.491544,251,689.592545
217.619844,309,690.086619
149.204383,1000,692.342423
177.821802,1000,694.196448
179.6874,321,694.748487
160.8418,1000,696.638773
-154.291461,399,697.26749
249.799037,328,697.798747
225.833603,315,698.344628
102.725126,1000,700.343634
142.874192,1000,702.253066
181.942243,1000,704.138197
-148.161766,844,705.650434
143.796366,516,706.723091
254.805794,499,707.746767
80.736919,1000,709.919167
66.314299,249,710.25759
185.703824,456,711.016367
-57.872806,394,711.690518
75.570214,1000,713.945392
35.97368,281,714.364393
158.118148,1000,716.219091
99.264848,1000,718.26783
-42.530117,322,718.791544
-14.221731,279,719.197699
-44.138123,195,719.442381
