#{"t_start": 1574151631.325238, "env_id": "BipedalWalker-v2"}
r,l,t
-122.299772,1600,3.156084
-101.076194,1600,5.483927
-112.296334,55,5.568449
-105.963511,52,5.649325
-109.115383,146,5.860621
-114.748496,81,5.979787
-79.314319,1600,8.304035
-111.353676,88,8.434626
-85.556735,1600,10.759376
-118.373535,87,10.889578
-108.616073,1600,13.223886
-147.47984,473,13.920608
-114.817863,69,14.028712
-127.779949,1600,16.350692
-121.221702,96,16.492511
-118.131718,47,16.562941
-118.121365,80,16.6813
-116.937219,44,16.749747
-117.683418,78,16.869539
-111.057692,71,16.974379
-115.320351,38,17.032641
-115.671007,57,17.119199
-111.26142,72,17.225573
-151.968039,1600,19.565245
-116.082429,41,19.627825
-146.344131,1600,21.980219
-145.358032,1600,24.327236
-143.786861,1600,26.680227
-151.108001,1600,29.039883
-128.238037,1600,31.435204
-114.233009,1600,33.778049
-102.788512,1600,36.090398
-92.465849,1600,38.410446
-94.643247,1600,40.72017
-98.181027,1600,43.026967
-86.874694,1600,45.315103
-90.288811,1600,47.601249
-96.340713,1600,49.883776
-96.536479,1600,52.175323
-199.536839,1540,54.389572
-124.129228,130,54.579397
-96.167477,1600,56.868688
-110.941361,163,57.106273
-100.117867,1600,59.394784
-96.295631,1600,61.668241
-116.428461,167,61.912565
-91.62666,1600,64.189936
-94.608455,1600,66.470065
-101.353003,1600,68.759251
-102.723205,1600,71.045417
-100.030803,1600,73.933753
-107.029651,1600,78.021615
-101.783105,1600,80.446501
-108.080322,82,80.569607
-126.410959,117,80.74352
-105.852321,43,80.811778
-125.51883,141,81.019881
-105.256452,65,81.120115
-104.010321,105,81.277807
-105.29142,49,81.354026
-105.2387,57,81.441125
-101.987705,65,81.540643
-104.168848,88,81.675079
-102.633689,1600,84.201293
-99.328791,1600,86.535157
-94.627086,1600,88.846164
-93.748658,1600,91.147217
-103.955894,52,91.227395
-109.98434,85,91.355606
-106.477208,85,91.483975
-139.629756,565,92.30792
-96.76954,1600,94.608248
-90.224232,1600,96.919578
-163.030273,1140,98.576318
-99.394742,114,98.746243
-107.005809,57,98.832272
-112.16652,64,98.930157
-105.374874,70,99.038543
-118.554615,273,99.436527
-114.89129,218,99.759749
-112.476107,195,100.048406
-108.986535,102,100.203094
-106.551156,69,100.307931
-107.528067,111,100.471026
-101.337221,112,100.638223
-106.522097,87,100.770804
-103.110715,65,100.868478
-103.236588,99,101.015177
-106.984196,53,101.096186
-104.032211,98,101.243957
-118.907963,63,101.338141
-106.853124,75,101.452683
-99.373351,142,101.665891
-114.873279,277,102.078074
-102.049047,100,102.226002
-104.126372,56,102.310976
-111.490551,226,102.64668
-103.668823,55,102.731242
-102.056933,73,102.841236
-105.324875,61,102.933868
-113.689254,179,103.196665
-105.877938,88,103.329833
-113.67185,52,103.409476
-123.37809,274,103.815799
-101.459915,75,103.929878
-99.048937,96,104.07269
-106.984523,143,104.283388
-109.739948,133,104.481735
-107.879716,109,104.643856
-106.787513,75,104.757029
-100.852435,96,104.899825
-114.368221,200,105.193672
-118.512447,97,105.341671
-109.857256,57,105.429248
-102.737751,126,105.614436
-111.138953,168,105.865715
-112.926945,45,105.93709
-111.250686,115,106.107636
-123.044879,286,106.524152
-110.546509,163,106.765469
-125.413392,432,107.395684
-105.349451,145,107.610465
-107.100272,82,107.732523
-111.977081,172,107.988458
-107.537025,71,108.09665
-107.971563,191,108.375872
-109.167725,54,108.459299
-110.871555,43,108.527494
-111.321018,116,108.701238
-107.182005,76,108.815309
-106.722781,184,109.08552
-102.230204,97,109.227831
-108.316319,118,109.40507
-102.568197,120,109.583607
-108.140184,135,109.782717
-106.379672,114,109.952221
-101.722832,116,110.124829
-111.533001,173,110.378719
-109.23333,46,110.452246
-102.300175,139,110.656789
-104.719292,62,110.753063
-98.987084,78,110.868567
-100.45437,80,110.988754
-102.719416,63,111.085504
-102.820657,59,111.177977
-102.544069,52,111.257344
-104.480419,147,111.475747
-101.80357,75,111.588781
-101.642839,81,111.709019
-118.110495,86,111.837995
-117.300894,64,111.935482
-109.738067,124,112.118153
-103.274962,117,112.301753
-109.019261,191,112.582419
-102.993598,73,112.69281
-115.064005,248,113.055882
-111.554857,177,113.314984
-113.680795,79,113.435813
-106.875715,183,113.701693
-103.204198,69,113.805312
-109.797383,163,114.044592
-114.153327,212,114.356138
-109.649414,71,114.463435
-99.430108,88,114.595189
-120.564597,375,115.139721
-146.825764,894,116.425626
-104.457734,69,116.529075
-112.779203,269,116.928751
-101.287342,72,117.037899
-110.460309,123,117.218377
-105.745844,172,117.471962
-114.056224,241,117.824026
-108.354889,135,118.024508
-110.423751,57,118.111338
-113.380965,261,118.493518
-104.246381,129,118.684445
-108.159459,89,118.818066
-113.082065,68,118.923418
-111.718393,108,119.082204
-109.763741,178,119.344707
-111.370096,120,119.523783
-112.580437,169,119.773166
-112.490551,269,120.164035
-102.273945,112,120.331844
-106.563181,70,120.436748
-100.756818,101,120.586629
-117.211927,233,120.929572
-135.500181,512,121.677359
-164.414237,1065,123.226496
-118.855796,258,123.604722
-107.873416,163,123.84365
-104.847665,112,124.009858
-109.895499,128,124.197424
-112.964451,187,124.472921
-105.88882,251,124.837011
-100.187788,133,125.033529
-104.008756,162,125.271943
-108.520449,104,125.426908
-113.861469,192,125.707323
-127.471399,121,125.887671
-101.26047,90,126.025361
-110.791564,105,126.181335
-119.994501,331,126.661789
-104.678636,108,126.824885
-107.873218,182,127.093492
-106.442071,52,127.17464
-112.01819,220,127.497363
-110.55645,194,127.782397
-101.399424,76,127.896956
-106.8447,147,128.114389
-105.159067,113,128.283186
-108.436388,196,128.570161
-135.201475,186,128.841814
-99.264635,107,129.003082
-109.112802,151,129.225086
-107.722266,165,129.468459
-108.98571,221,129.791763
-108.544907,88,129.924084
-109.953226,185,130.198292
-111.580477,190,130.478746
-110.361953,119,130.653661
-105.724611,151,130.879107
-103.397021,93,131.017213
