#{"t_start": 1574103281.217267, "env_id": "MountainCarContinuous-v0"}
r,l,t
-52.401873,999,1.757218
-50.858376,999,2.690287
-49.301444,999,3.640456
-48.13539,999,4.592606
-47.823848,999,5.531242
-47.409159,999,6.473904
-43.315433,999,7.422345
-42.422995,999,8.367499
-37.229755,999,9.303366
-37.313543,999,10.233269
-33.830375,999,11.17285
-30.150207,999,12.10729
-28.066489,999,13.044458
-24.97971,999,14.003906
-22.656772,999,14.936349
-19.891385,999,15.87988
-16.89486,999,16.810409
-14.399264,999,17.746407
-12.753678,999,18.704858
-13.069215,999,19.646895
-11.513491,999,20.587092
-10.810081,999,21.518106
-9.835757,999,22.449461
-9.865633,999,23.38425
-9.018116,999,24.316322
-7.994777,999,25.246902
-7.980612,999,26.179177
-7.652111,999,27.108281
-7.2477,999,28.047059
-6.846234,999,28.977962
-6.241633,999,29.912122
-6.874901,999,30.862772
-6.61818,999,31.793253
-5.837483,999,32.725097
-6.172885,999,33.653193
-5.879767,999,34.584405
-5.748204,999,35.523756
-5.441936,999,36.45984
-5.620146,999,37.397488
-5.737291,999,38.332952
-5.425612,999,39.283821
-5.541983,999,40.243708
-5.396466,999,41.190618
-5.610711,999,42.131115
-5.210203,999,43.07066
-5.276944,999,44.011236
-5.267128,999,44.958723
-5.03174,999,45.901992
-5.425728,999,46.84373
-4.930382,999,47.783858
-5.791406,999,48.747635
-5.230678,999,49.683674
-5.342541,999,50.614949
-5.38202,999,51.547942
-5.017403,999,52.480061
-5.439529,999,53.411065
-5.073459,999,54.343956
-5.006262,999,55.274504
-5.045311,999,56.205494
-5.272524,999,57.136037
-5.404958,999,58.068608
-5.537169,999,59.00644
-5.527663,999,59.937751
-4.899482,999,60.873784
-5.004919,999,61.803686
-5.612371,999,62.741798
-5.377374,999,63.675093
-5.190732,999,64.614976
-5.135115,999,65.54994
-5.285581,999,66.483859
-4.732009,999,67.417754
-5.902472,999,68.351057
-5.231816,999,69.283578
-5.086287,999,70.218598
-4.981957,999,71.151894
-4.951923,999,72.082554
-5.349253,999,73.015038
-5.8451,999,73.948241
-5.101139,999,74.880769
-5.317392,999,75.815133
-5.317959,999,76.747935
-4.667768,999,77.681848
-5.083961,999,78.61686
-5.245505,999,79.555502
-5.258613,999,80.489408
-4.708065,999,81.429943
-5.406633,999,82.366826
-5.580311,999,83.304073
-5.009248,999,84.244139
-5.227912,999,85.185587
-5.509326,999,86.122925
-4.977407,999,87.062208
-4.769154,999,88.000159
-4.661747,999,88.937587
-5.029755,999,89.875555
-4.985214,999,90.817975
-5.413325,999,91.758874
-5.283899,999,92.699854
-4.868467,999,93.637429
-4.635911,999,94.572675
