#{"t_start": 1574145947.5137029, "env_id": "BipedalWalker-v2"}
r,l,t
-112.429262,70,1.441071
-103.452873,157,2.472303
-103.559508,87,2.837935
-102.222339,105,3.27496
-93.252477,1600,9.892479
-94.98734,1600,16.564449
-104.082385,89,16.936845
-102.356798,72,17.240565
-99.601041,82,17.588432
-133.854013,722,20.608235
-134.082193,281,21.782833
-102.275393,54,22.012757
-125.238022,146,22.630857
-99.514993,77,22.956343
-132.630251,180,23.710791
-85.050683,1600,30.46079
-164.025151,976,34.55486
-151.388813,983,38.715111
-123.207862,88,39.087656
-153.106473,471,41.055428
-107.717341,91,41.436947
-40.433182,1600,48.155148
-108.065966,109,48.615846
-124.157095,193,49.445243
-139.888163,666,52.27602
-154.639872,939,56.176816
-130.655637,75,56.496755
-128.353364,79,56.833137
-130.464083,67,57.118963
-104.084459,1600,63.851763
-210.39284,1405,69.754771
-107.010616,62,70.020681
-187.566562,919,73.915578
-134.91403,280,75.101683
-129.839024,238,76.108586
-109.785146,89,76.485823
-109.401082,54,76.717941
-111.003828,42,76.898737
-108.782873,73,77.208722
-113.603722,41,77.381899
-110.115699,56,77.618429
-109.264932,74,77.928489
-116.179539,196,78.746091
-119.420172,115,79.234727
-138.840594,193,80.043122
-136.372973,1600,86.715035
-124.608763,1600,93.421021
-114.268659,46,93.619101
-122.032663,1600,100.363777
-100.468634,1600,107.117172
-100.150748,1600,113.850282
-101.471821,1600,120.577028
-88.258512,1600,127.354476
-81.906284,1600,134.114873
-113.088289,48,134.321908
-143.797486,1600,141.022364
-89.879502,1600,147.766437
-89.413789,1600,154.516277
-92.872404,1600,161.256725
-88.59838,1600,168.049208
-91.645249,1600,174.806478
-95.508966,1600,181.513134
-193.734285,1017,185.80139
-202.058865,1125,190.556433
-121.038987,1600,197.273992
-109.144538,76,197.597638
-108.09505,1600,204.339902
-115.970934,1600,211.086785
-122.427666,1600,217.838585
-118.829711,1600,224.572389
-129.220037,1600,231.275978
-128.663965,1600,238.013783
-123.152711,1600,244.845927
-119.05891,1600,251.655379
-119.326149,339,253.101127
-113.642448,1600,259.847732
-220.097981,1221,264.990319
-103.631544,1600,271.75492
-116.758827,1600,278.601464
-135.553683,497,280.701693
-122.695745,1600,287.488357
-121.361521,1600,294.281747
-96.210466,1600,301.023826
-108.499469,1600,307.789945
-111.112813,1600,314.528812
-113.729581,1600,321.312976
-111.783246,1600,328.106022
-107.55503,1600,334.90891
-115.016164,1600,341.737561
-116.816026,1600,348.536339
-137.408129,1600,355.308941
-124.525906,1600,362.078329
-112.121171,1600,368.870817
-111.776251,1600,375.682201
-101.719962,1600,382.466753
-120.127812,1600,389.247854
-136.610776,1600,396.019666
-121.19111,1600,402.79974
-130.216723,1600,409.59139
-102.751743,1600,416.36109
-104.05788,1600,423.075696
-104.634595,1600,429.776966
-113.921332,1600,436.5019
-99.009537,1600,443.175594
-98.515716,1600,449.919487
-91.014493,1600,456.680119
-99.035794,1600,463.456815
-96.311359,1600,470.170066
-97.36637,1600,476.909609
-96.837864,1600,483.722155
-97.406265,1600,490.464887
-93.631301,1600,497.211186
-98.236652,1600,503.946772
-94.462772,1600,510.692603
-83.755389,1600,517.382419
-87.969941,1600,524.087383
-86.542951,1600,530.810337
-78.205828,1600,537.518404
-72.938444,1600,544.225931
-65.132581,1600,551.047661
-57.187318,1600,557.794034
-56.902546,1600,564.492756
-58.134028,1600,571.213349
-54.08732,1600,577.941586
-45.563094,1600,584.65069
-48.83356,1600,591.370197
-50.024402,1600,598.12552
-53.543932,1600,604.892613
-116.46921,65,605.171256
-58.09397,1600,611.995566
-52.99953,1600,618.805697
-56.696116,1600,625.604783
-142.913494,229,626.571765
-130.985628,137,627.146912
-87.897314,1600,633.926835
-100.021671,1600,640.657511
-64.940427,1600,647.40999
-106.672226,108,647.864763
-104.029021,106,648.310232
-129.389205,83,648.66523
-103.201914,127,649.217198
-107.098926,380,650.995294
-165.136036,1106,655.734162
-95.930565,109,656.200182
-99.164895,88,656.579635
-105.158559,59,656.834004
-134.350952,119,657.334704
-166.479826,690,660.203678
-101.048476,110,660.677995
-114.947225,1600,667.492636
-106.665822,38,667.658246
-106.174342,37,667.818251
-105.440542,38,667.982886
-106.093159,38,668.149469
-171.546199,626,670.793047
-126.366889,86,671.161573
-133.794352,315,672.491831
-149.02425,401,674.170824
-124.407327,174,674.894543
-134.671279,325,676.25008
-99.940069,1600,682.947315
-87.559801,1600,689.658782
-103.6687,1600,696.364171
-80.125768,1600,703.21541
-103.683643,1600,710.028249
-127.937748,271,711.175789
-132.383106,1600,717.978653
-125.658484,1600,724.713714
-128.969627,1600,731.465942
-111.149094,97,731.874551
-115.060719,1600,738.636974
-94.216227,1600,745.451908
-75.249764,1600,752.299217
-169.257828,1600,759.091773
-116.491311,1600,765.889095
-103.315183,1600,772.679339
-94.311186,1600,779.454397
-105.37777,1600,786.243934
-94.961075,1600,793.055004
-92.753729,1600,799.7884
-86.082186,1600,806.630972
-93.100462,1600,813.394229
-88.250357,1600,820.181889
-84.469847,1600,826.953076
-84.648738,1600,833.672855
-81.22297,1600,840.45387
-105.897282,1600,847.249357
-102.216241,1600,854.036325
-110.587982,1600,860.861622
-103.889399,1600,867.737935
-108.875647,1600,874.617609
-99.760492,1600,881.548773
-133.666237,1600,888.411074
-90.101526,1600,895.266606
-107.394056,1600,902.069197
-107.954163,1600,908.920597
-121.666663,1600,915.757444
-127.218114,1600,922.588573
-113.150435,1600,929.409123
-105.48512,107,929.869401
-107.889235,1600,936.700123
-65.854665,1600,943.490771
-100.204192,1600,950.205947
-176.581123,738,953.345147
-96.326562,67,953.636074
-102.931206,41,953.816214
-170.672907,887,957.567724
-110.530646,46,957.769247
-114.831265,401,959.48414
-121.278264,167,960.200763
-105.169075,56,960.44449
-97.190881,112,960.926678
-96.909397,111,961.40484
-98.361109,120,961.922755
-100.869656,148,962.555926
-99.798825,110,963.031991
-94.612395,152,963.684366
-113.165962,474,965.703135
-98.711398,84,966.068869
-98.931648,94,966.473631
-56.337454,1600,973.268086
-110.267802,93,973.669538
-114.389211,65,973.945726
-110.805121,129,974.497415
-19.313128,1600,981.332894
-118.417904,106,981.789215
-80.466838,1600,988.56635
-119.312193,177,989.323179
-196.30392,938,993.434151
-131.243854,487,995.511061
-136.971092,381,997.153028
-112.151455,86,997.524498
-137.218023,319,998.891833
-121.956478,181,999.666773
-132.449415,350,1001.16131
-123.470826,265,1002.292911
-228.28636,1289,1007.778866
-198.656009,1276,1013.235837
-84.437185,1600,1020.007761
-88.694974,1600,1026.830648
-110.81698,1600,1033.740218
-115.9179,1600,1040.579725
-108.060624,1600,1047.425432
-111.720837,1600,1054.202175
-112.266087,1600,1061.051601
-110.570829,1600,1067.848347
-110.453243,1600,1074.516629
-76.011527,1600,1081.329449
55.229185,1600,1088.08437
34.200317,1600,1094.836892
-4.938989,1600,1101.5408
-117.363663,81,1101.892135
-109.53835,79,1102.240907
-117.022239,67,1102.532714
-105.388547,569,1104.931245
-109.981268,319,1106.290278
-117.260567,66,1106.576336
-118.696706,79,1106.916453
-117.237448,542,1109.165359
-104.295402,291,1110.393157
-102.679071,216,1111.309946
-12.144833,1600,1118.051087
-36.469868,1600,1124.796209
-9.2561,1600,1131.527853
5.255166,1600,1138.283117
-77.153638,769,1141.545647
-10.055557,1600,1148.380284
-99.667954,526,1150.604677
10.027173,1600,1157.372421
-34.086896,1600,1164.112807
-17.811393,1600,1170.875791
-105.549109,538,1173.163354
-104.72542,129,1173.713712
-91.916422,219,1174.644958
-98.708657,130,1175.19968
-107.662484,123,1175.725102
-98.142733,360,1177.262185
-86.996123,240,1178.280644
-97.786064,204,1179.142019
-98.571965,107,1179.598499
-119.929916,845,1183.205926
-96.912228,645,1185.948764
-10.78022,1600,1192.675862
-47.481873,1600,1199.443917
6.648477,1600,1206.213197
-33.511125,1600,1212.9903
-32.500234,1600,1219.767182
-12.526771,1600,1226.59204
-28.360743,1600,1233.311663
-32.908848,1600,1240.129004
-54.464492,1600,1246.816905
-23.378129,1600,1253.470065
-33.082395,1600,1260.203345
-97.661033,1378,1265.988686
4.808297,1600,1272.746466
48.43868,1600,1279.418368
3.46601,1600,1286.10798
-123.244762,104,1286.549784
-124.023122,118,1287.049172
-124.078521,190,1287.852016
-98.810287,160,1288.533675
-111.897123,75,1288.852337
15.13049,1600,1295.550253
4.514293,1600,1302.247375
10.427479,1600,1308.923319
-23.925661,1600,1315.612
23.426656,1600,1322.275814
-119.719412,209,1323.150078
-12.825091,1600,1329.806603
-22.16754,1600,1336.473372
38.654151,1600,1343.153862
42.061173,1600,1349.867023
76.642899,1600,1356.600912
46.123869,1600,1363.297618
24.649598,1600,1369.994168
26.081846,1600,1376.692507
-119.459704,68,1376.984502
-8.8246,1600,1383.68362
-37.710007,1600,1390.42001
-1.622025,1600,1397.133563
-6.046688,1600,1403.836084
-21.049142,1600,1410.544284
-8.947618,1600,1417.230403
39.505799,1600,1423.918065
81.884091,1600,1430.577923
97.359605,1600,1437.25894
59.633147,1600,1443.986636
85.23889,1600,1450.642198
68.123022,1600,1457.326415
91.335831,1600,1464.033679
72.114269,1600,1470.734709
85.237336,1600,1477.412092
71.898005,1600,1484.087411
75.990831,1600,1490.724106
125.837194,1600,1497.363005
141.801695,1600,1504.095194
166.119065,1600,1510.78705
17.223636,1112,1515.399591
-57.907803,607,1517.930179
-103.552418,107,1518.381043
-57.714022,745,1521.489413
-71.160618,376,1523.077448
127.571934,1600,1529.737496
150.220828,1600,1536.420596
147.66827,1600,1543.083045
167.877014,1600,1549.742017
179.76672,1600,1556.462708
-146.550247,1600,1563.138543
186.876532,1600,1569.821808
-31.353202,569,1572.185106
-43.980834,665,1574.963318
-70.035328,842,1578.448993
75.780147,1356,1584.072499
-50.091687,378,1585.64676
-20.98727,522,1587.8129
-40.239998,324,1589.158048
-69.02018,272,1590.289687
-65.098262,250,1591.332684
-86.670594,155,1591.983578
-74.432377,277,1593.142729
-14.513087,580,1595.571356
204.309684,1600,1602.233361
-114.841635,61,1602.491525
-112.548532,58,1602.737861
203.362516,1600,1609.404267
162.870025,1600,1616.050136
125.037604,1600,1622.718906
-91.160124,255,1623.784879
62.3364,1600,1630.486327
-58.463604,354,1631.971025
109.335275,1600,1638.633656
-57.196979,390,1640.253653
-135.460708,1124,1644.932577
14.692954,1600,1651.65421
-69.112417,1079,1656.183403
28.861069,1600,1662.821961
72.474874,1600,1669.460364
-49.690466,1299,1674.841285
-108.040393,442,1676.681049
-83.008524,149,1677.304451
-50.860884,816,1680.851418
-4.87446,1205,1685.917382
-114.659048,569,1688.317381
8.064448,1600,1695.169215
3.147041,1600,1701.944982
10.213042,1600,1708.696632
-16.718054,1600,1715.481049
-114.009523,54,1715.720958
-107.292111,35,1715.876003
-41.361865,1600,1722.719666
-35.498842,1600,1729.533441
-79.3371,337,1730.957979
21.81163,1600,1737.657752
-61.280924,1107,1742.280666
84.855206,1600,1748.971776
-115.237283,62,1749.236176
-107.192192,103,1749.671467
90.639179,1600,1756.357278
247.574421,1561,1762.857065
154.720298,1600,1769.541236
245.985557,1550,1776.031503
239.86804,1600,1782.959502
42.116893,1411,1788.947063
245.698991,1465,1795.156173
235.939451,1600,1801.958932
251.635012,1496,1808.342156
149.90073,1600,1815.216773
217.040774,1600,1822.035118
242.644418,1591,1828.907181
259.959842,1335,1834.577363
-15.795123,436,1836.437354
263.517673,1274,1841.874301
261.791038,1287,1847.473505
143.620411,1145,1852.461693
41.017782,738,1855.612971
-34.489733,346,1857.124378
31.464202,665,1860.033
36.472739,632,1862.715322
275.723829,1118,1867.478782
263.18561,1253,1872.809788
110.012641,944,1876.811714
283.53485,1021,1881.155922
105.106606,778,1884.475902
-11.238323,404,1886.215634
275.212565,1102,1891.013798
279.363304,1057,1895.526396
280.694361,1013,1899.848458
271.790396,1137,1904.684864
273.806034,1124,1909.445077
275.378813,1082,1914.035596
280.065402,1027,1918.406893
268.04849,1186,1923.494457
111.711228,786,1926.863126
35.285514,732,1929.984691
261.120938,1256,1935.343969
-60.694814,275,1936.527767
-73.772853,347,1938.011823
280.283093,1026,1942.383185
265.01346,1221,1947.568529
61.677744,659,1950.35544
-124.159817,187,1951.154671
263.417323,1232,1956.364865
275.930456,1098,1961.006437
272.174963,1155,1965.906546
39.293691,778,1969.215376
-53.688864,312,1970.553671
-116.787266,44,1970.748771
89.918718,783,1974.089792
-26.348285,286,1975.316175
281.237606,1014,1979.637146
280.701594,1025,1984.000409
55.511133,804,1987.457114
286.805506,973,1991.589037
283.451532,1017,1995.885916
287.289214,995,2000.092972
289.181302,980,2004.260957
283.833043,1049,2009.031953
281.63961,1082,2014.559621
280.465418,1089,2019.424556
269.044472,1275,2024.968364
258.139109,1417,2031.125299
267.641632,1284,2036.931369
257.940025,1412,2043.127199
243.636703,1529,2049.755409
116.281791,1109,2054.566057
-87.178831,334,2056.023608
-8.998172,563,2058.468466
9.970946,534,2060.771422
-26.093986,372,2062.371142
20.598404,641,2065.116948
16.864274,627,2067.801995
40.593154,780,2071.139864
258.963324,1343,2076.992414
272.699679,1143,2082.044567
261.450824,1264,2087.560331
268.876908,1190,2092.788891
255.600549,1372,2098.806403
245.084509,1518,2105.316709
278.020694,1080,2109.997965
273.826873,1131,2115.037878
-37.36986,386,2116.706113
277.044612,1124,2121.653135
107.391044,1030,2126.190976
-54.473749,280,2127.454291
20.574053,612,2130.383284
16.86462,498,2133.000242
-102.183947,119,2133.576909
21.904337,530,2136.182724
68.692082,701,2141.433001
-105.772307,108,2141.924591
-77.006689,222,2142.911126
-83.022108,216,2143.870697
258.842421,1398,2149.92206
105.285595,1107,2154.748104
260.48925,1330,2160.505478
259.645076,1348,2166.372372
261.429554,1275,2171.972592
264.553042,1299,2177.750786
263.903755,1279,2183.310258
250.457363,1499,2189.855578
254.390881,1468,2196.25612
276.00228,1145,2201.235385
245.777397,1476,2207.621904
265.747905,1264,2213.140683
262.27221,1285,2218.698543
16.34443,528,2220.971662
260.957252,1277,2226.466577
31.994543,629,2229.185651
272.309659,1201,2234.345906
283.893302,1072,2238.985111
280.930891,1097,2243.716923
279.53091,1124,2248.50143
-24.061224,385,2250.210359
265.153348,1322,2255.98713
268.774158,1259,2261.449584
273.661506,1215,2266.708063
268.057141,1253,2272.04656
269.559601,1256,2277.507788
277.633103,1162,2282.694996
274.394716,1197,2287.931525
274.711109,1205,2293.190814
278.615685,1177,2298.387113
262.273897,1385,2304.487843
270.584576,1271,2310.009183
32.434639,1600,2316.970436
210.195163,1600,2323.906126
259.473387,1353,2329.783105
252.285412,1386,2335.823164
264.367322,1248,2341.317877
-86.899889,1600,2348.429988
-81.265139,1600,2355.488047
-48.264384,1600,2362.582416
272.033938,1151,2367.657095
274.260042,1130,2372.529576
272.102643,1155,2377.624826
269.830789,1196,2382.869984
-46.805319,391,2384.662116
88.256266,860,2388.436843
275.814753,1173,2393.603237
273.841481,1165,2398.704916
273.002303,1198,2403.949247
282.098799,1090,2408.728957
87.95155,778,2412.158195
276.728989,1148,2417.192038
281.606619,1083,2421.896509
278.780846,1103,2426.695258
283.090045,1087,2431.52315
283.387062,1058,2436.379905
281.890503,1093,2441.254119
283.480325,1042,2445.827113
289.610658,1018,2450.255411
289.572344,1004,2454.812442
289.224965,1009,2459.090208
278.828254,1105,2463.755596
293.649393,950,2467.779621
-12.729821,374,2469.367351
78.103863,657,2472.193837
-45.514874,245,2473.240856
285.950812,1029,2477.622916
282.345582,1065,2482.144945
9.757728,453,2484.068903
58.973338,712,2487.096243
-54.722726,230,2488.080394
35.316105,527,2490.318097
-6.026858,408,2492.053769
