#{"t_start": 1574104911.969356, "env_id": "MountainCarContinuous-v0"}
r,l,t
-50.094525,999,1.779742
-49.138429,999,2.730174
-51.570537,999,3.683734
-48.507643,999,4.642779
-48.6993,999,5.597084
-44.258118,999,6.555397
-44.498096,999,7.519474
-40.445898,999,8.489864
-37.220822,999,9.450652
-36.395907,999,10.405762
-30.644048,999,11.358886
-27.452989,999,12.313034
-25.816959,999,13.272585
-22.495853,999,14.231672
-19.589261,999,15.185203
-18.612802,999,16.142321
-16.31534,999,17.092623
-14.051683,999,18.04119
-12.74093,999,18.99594
-12.219311,999,19.951087
-10.649486,999,20.918517
-9.917712,999,21.873526
-9.403178,999,22.825139
-9.685021,999,23.778349
-8.269199,999,24.730072
-7.422228,999,25.684349
-7.518731,999,26.636006
-7.033169,999,27.589855
-6.525631,999,28.544259
-6.679265,999,29.507775
-6.310927,999,30.458129
-5.9983,999,31.410489
-6.284532,999,32.363947
-6.015809,999,33.323793
-5.84524,999,34.28368
-5.877753,999,35.245323
-6.538334,999,36.200807
-5.795808,999,37.157014
-4.970467,999,38.112453
-6.107276,999,39.062835
-6.277902,999,40.01252
-5.27893,999,40.979672
-5.468774,999,41.94682
-5.810071,999,42.911519
-5.126629,999,43.869853
-5.650706,999,44.834676
-5.428046,999,45.798548
-5.473251,999,46.767144
-5.274603,999,47.730341
-5.406775,999,48.695452
-5.101041,999,49.687833
-5.347308,999,50.651205
-5.394954,999,51.611325
-4.816779,999,52.565532
-5.211793,999,53.523899
-5.185838,999,54.478403
-5.314175,999,55.4358
-5.149205,999,56.392885
-4.699423,999,57.35662
-5.824286,999,58.314369
-5.47424,999,59.270696
-5.138904,999,60.23052
-5.284745,999,61.191758
-5.114918,999,62.161022
-4.910058,999,63.151101
-5.019667,999,64.117063
-5.263209,999,65.092599
-5.088642,999,66.061886
-5.29277,999,67.030637
-5.249005,999,68.005167
-5.416554,999,68.970826
-5.365722,999,69.940903
-5.035797,999,70.910297
-5.536538,999,71.871152
-4.944159,999,72.836596
-5.133351,999,73.801292
-4.813545,999,74.763487
-5.419869,999,75.725241
-4.988591,999,76.687323
-4.758541,999,77.652786
-4.862401,999,78.618594
-4.532741,999,79.58417
-5.006393,999,80.553549
-4.730907,999,81.519932
-4.408236,999,82.483858
-5.024171,999,83.445668
-4.967804,999,84.40251
-4.846535,999,85.358996
-5.343785,999,86.31569
-4.8433,999,87.27051
-5.511642,999,88.226926
-4.692311,999,89.18356
-4.800536,999,90.152017
-5.236801,999,91.107454
-5.024637,999,92.061773
-5.126931,999,93.021155
-5.109508,999,93.980448
-5.163224,999,94.940701
-5.25373,999,95.896989
-5.153326,999,96.858351
