#{"t_start": 1574100564.012749, "env_id": "MountainCarContinuous-v0"}
r,l,t
-49.078592,999,1.738913
-50.337044,999,2.700873
-50.647943,999,3.622367
-47.628909,999,4.545828
-46.105587,999,5.466189
-45.877857,999,6.387368
-42.061166,999,7.311591
-38.269251,999,8.231173
-36.233931,999,9.151329
-34.0025,999,10.072088
-30.702564,999,10.99148
-28.251142,999,11.912236
-22.695077,999,12.83879
-22.178072,999,13.771139
-19.851755,999,14.690007
-16.505963,999,15.608773
-16.166545,999,16.527849
-15.139532,999,17.450345
-13.235262,999,18.378795
-12.672176,999,19.296813
-10.479232,999,20.219923
-10.306539,999,21.146507
-9.331816,999,22.075488
-9.43768,999,23.008089
-8.745551,999,23.933127
-8.16892,999,24.860048
-7.690168,999,25.790403
-6.605086,999,26.720513
-6.802436,999,27.646217
-6.282661,999,28.573187
-6.25636,999,29.499646
-6.383599,999,30.426861
-6.479839,999,31.354794
-6.021503,999,32.285739
-6.473509,999,33.213082
-5.712109,999,34.139683
-5.938479,999,35.066054
-5.965807,999,35.996985
-5.502744,999,36.975824
-5.611022,999,37.90319
-5.282704,999,38.832936
-5.662773,999,39.760832
-4.926764,999,40.68833
-5.393136,999,41.61096
-5.423047,999,42.529688
-5.469635,999,43.452647
-5.155106,999,44.371597
-5.431869,999,45.296127
-5.049575,999,46.2262
-5.107526,999,47.145609
-5.388846,999,48.101991
-5.617727,999,49.039201
-4.725071,999,49.964241
-5.125793,999,50.890925
-5.063601,999,51.818024
-5.197303,999,52.740869
-5.140065,999,53.667879
-5.264573,999,54.602434
-5.777133,999,55.529022
-4.914671,999,56.452387
-5.053708,999,57.392097
-5.17194,999,58.321164
-4.991143,999,59.243902
-4.483058,999,60.168227
-4.841635,999,61.09146
-5.20174,999,62.015903
-4.911681,999,62.947929
-4.831702,999,63.874259
-5.195916,999,64.800705
-4.992279,999,65.726736
-5.197472,999,66.653759
-5.384996,999,67.579975
-5.107283,999,68.507049
-5.341243,999,69.433554
-5.263934,999,70.358805
-5.248299,999,71.282948
-4.809749,999,72.207885
-4.674103,999,73.130932
-4.665675,999,74.054551
-4.80795,999,74.977594
-5.003125,999,75.903611
-5.321359,999,76.826953
-5.041756,999,77.750221
-5.641324,999,78.67272
-5.27547,999,79.598226
-5.348713,999,80.518979
-4.987546,999,81.444744
-5.059433,999,82.370233
-5.519968,999,83.295159
-5.391071,999,84.216179
-5.237147,999,85.139387
-5.399644,999,86.07098
-4.818529,999,87.042615
-5.08361,999,87.989038
-4.97634,999,88.920529
-4.887164,999,89.842909
-5.025909,999,90.763988
-5.506521,999,91.684586
-5.08014,999,92.616675
-5.421196,999,93.539279
