#{"t_start": 1574102733.757757, "env_id": "MountainCarContinuous-v0"}
r,l,t
-51.574319,999,1.746336
-49.387473,999,2.67824
-51.404919,999,3.612522
-50.611742,999,4.541835
-47.241922,999,5.468868
-44.015589,999,6.399318
-40.091618,999,7.328961
-39.103812,999,8.259347
-37.171701,999,9.185785
-32.921767,999,10.117924
-30.122937,999,11.052958
-26.405222,999,11.987912
-23.686824,999,12.915657
-19.729626,999,13.843745
-18.922035,999,14.77407
-16.751264,999,15.70788
-13.841786,999,16.641003
-13.74083,999,17.573473
-12.64039,999,18.504187
-11.447731,999,19.433374
-10.418253,999,20.372248
-10.115518,999,21.303604
-9.482789,999,22.234843
-8.72664,999,23.166739
-7.534089,999,24.093765
-7.57339,999,25.021617
-6.946455,999,25.952839
-6.978016,999,26.885846
-7.468627,999,27.813201
-6.625898,999,28.741096
-6.577517,999,29.672071
-6.897208,999,30.606003
-6.120669,999,31.538574
-6.086244,999,32.470063
-5.702345,999,33.398701
-5.514069,999,34.331463
-4.963992,999,35.262088
-5.413573,999,36.194985
-5.871521,999,37.135566
-5.751245,999,38.068001
-5.106432,999,38.998385
-4.949523,999,39.92794
-5.363938,999,40.868269
-5.542654,999,41.807152
-5.63246,999,42.744807
-5.375304,999,43.683282
-5.004292,999,44.623254
-4.711332,999,45.564577
-4.922067,999,46.502336
-5.310687,999,47.451484
-4.774399,999,48.41905
-5.563237,999,49.35483
-5.104882,999,50.288339
-5.273788,999,51.223668
-5.612178,999,52.156422
-5.709935,999,53.090733
-4.772655,999,54.024865
-5.372643,999,54.957104
-5.041269,999,55.890013
-4.880258,999,56.82066
-5.002832,999,57.752127
-4.852568,999,58.684635
-5.305352,999,59.616617
-5.021791,999,60.55187
-5.445063,999,61.481367
-5.100732,999,62.413724
-5.090558,999,63.347206
-4.962498,999,64.281639
-4.830561,999,65.211817
-5.565538,999,66.142628
-4.922142,999,67.075525
-4.948909,999,68.010535
-5.393566,999,68.945055
-5.398516,999,69.878481
-5.339595,999,70.812501
-5.06319,999,71.747324
-5.17508,999,72.680702
-5.322346,999,73.611553
-5.001496,999,74.542904
-4.858664,999,75.478723
-4.96481,999,76.415024
-5.105318,999,77.350763
-5.396303,999,78.285459
-5.389121,999,79.217366
-5.009824,999,80.15886
-5.096629,999,81.10837
-5.000436,999,82.089006
-4.791641,999,83.040561
-5.425501,999,83.982261
-5.19953,999,84.918434
-5.139342,999,85.860294
-5.182285,999,86.795152
-4.928285,999,87.728565
-5.599336,999,88.663238
-5.269746,999,89.595839
-5.338789,999,90.527899
-5.281096,999,91.464159
-5.093644,999,92.396454
-5.305484,999,93.326475
-5.443727,999,94.259109
