#{"t_start": 1576368579.680726, "env_id": "MountainCarContinuous-v0"}
r,l,t
-51.172627,999,1.770301
-50.299203,999,2.727999
-49.765523,999,3.66912
-49.072997,999,4.608312
-48.066328,999,5.549737
-43.957796,999,6.494924
-41.53842,999,7.432292
-39.677405,999,8.385493
-35.476523,999,9.325395
-33.462201,999,10.262639
-28.769696,999,11.231453
-26.49144,999,12.172751
-23.22633,999,13.115875
-20.378291,999,14.056588
-18.512462,999,14.999297
-16.6924,999,15.943165
-15.74628,999,16.89536
-14.712657,999,17.833139
-12.592537,999,18.775793
-11.994638,999,19.714951
-10.413134,999,20.659701
-9.738748,999,21.607115
-9.196986,999,22.545883
-8.30624,999,23.488277
-7.730758,999,24.424688
-7.42218,999,25.369273
-7.050669,999,26.310489
-7.262764,999,27.260038
-7.463628,999,28.198778
-7.400006,999,29.138215
-6.349224,999,30.077277
-5.895125,999,31.019794
-6.916439,999,31.958922
-5.926024,999,32.899394
-6.174773,999,33.835189
-5.724518,999,34.77487
-5.504158,999,35.713465
-5.818358,999,36.657218
-5.272894,999,37.59623
-5.91066,999,38.546236
-5.202783,999,39.48521
-5.569275,999,40.435447
-5.378209,999,41.376673
-5.600724,999,42.317262
-5.458377,999,43.257818
-5.524294,999,44.197771
-5.152917,999,45.138025
-4.796372,999,46.073548
-5.468481,999,47.008667
-5.034412,999,47.946189
-5.326809,999,48.915235
-5.102188,999,49.872404
-4.990116,999,50.841437
-4.969978,999,51.892041
-5.057518,999,52.860646
-5.010572,999,53.804243
-5.301776,999,54.742703
-5.181672,999,55.686121
-5.398918,999,56.628783
-5.359195,999,57.56973
-5.036809,999,58.510647
-5.15237,999,59.448308
-4.906229,999,60.389885
-5.31174,999,61.334038
-5.02386,999,62.272548
-5.249641,999,63.212805
-5.438281,999,64.154118
-5.030308,999,65.097124
-5.037277,999,66.036499
-5.106335,999,66.975134
-5.241451,999,67.923126
-5.227448,999,68.867863
-4.776144,999,69.810235
-4.924511,999,70.750889
-5.245128,999,71.698191
-4.925182,999,72.637475
-5.43755,999,73.582167
-5.04495,999,74.52679
-4.881049,999,75.468561
-5.31018,999,76.407882
-4.85661,999,77.349531
-5.187272,999,78.293035
-5.274183,999,79.232423
-4.701534,999,80.173494
-5.605547,999,81.116379
-5.209924,999,82.057946
-5.427996,999,83.001004
-5.488738,999,83.94177
-5.235682,999,84.891882
-5.33858,999,85.837569
-5.569937,999,86.779441
-5.006544,999,87.720382
-5.261894,999,88.663439
-5.23165,999,89.605187
-4.984312,999,90.544905
-5.265465,999,91.487517
-5.181816,999,92.431838
-5.094351,999,93.372382
-5.243394,999,94.310927
-5.096201,999,95.251444
-5.532069,999,96.205368
-5.383403,999,97.145023
-5.298939,999,98.090952
-5.342045,999,99.038453
-5.134657,999,99.98109
-5.153044,999,100.939911
-4.808753,999,101.886072
-5.227914,999,102.83099
-5.071526,999,103.77247
-5.151437,999,104.714214
-4.928433,999,105.657764
-5.194756,999,106.603051
-5.174368,999,107.544809
-5.058995,999,108.486586
-4.656382,999,109.42681
-5.178456,999,110.367566
-4.55323,999,111.30886
-5.110727,999,112.248972
-4.983474,999,113.193494
-5.094308,999,114.131164
-5.438026,999,115.081069
-5.390669,999,116.059589
-4.946921,999,117.003151
-5.311034,999,117.94518
-5.179438,999,118.887595
-5.24752,999,119.830269
-5.348658,999,120.775218
-4.855798,999,121.719633
-5.081248,999,122.661489
-5.442758,999,123.606608
-4.882185,999,124.545459
-4.819414,999,125.488332
-5.105169,999,126.43177
-4.794697,999,127.375703
-5.432042,999,128.324718
-4.886597,999,129.266803
-4.91614,999,130.208812
-5.273017,999,131.149531
-5.296717,999,132.090679
-5.70674,999,133.031685
-5.037782,999,133.972779
-5.140111,999,134.918868
-4.996663,999,135.859772
-5.517392,999,136.811739
-5.244862,999,137.752779
-5.191545,999,138.695781
-5.459789,999,139.640878
-5.497661,999,140.587404
-5.1607,999,141.530756
-5.171207,999,142.472088
-5.564614,999,143.428027
-4.952164,999,144.369243
-5.366875,999,145.316747
-5.230088,999,146.255109
-4.843855,999,147.194127
-5.250286,999,148.137277
-5.062607,999,149.076552
-5.325554,999,150.018501
-5.300792,999,150.957452
-5.191685,999,151.892259
-5.532932,999,152.830998
-4.927036,999,153.772188
-4.877117,999,154.710097
-5.017061,999,155.652137
-5.293132,999,156.5919
-5.163218,999,157.530855
-5.173776,999,158.503765
-4.940835,999,159.443675
-4.945118,999,160.3893
-4.721642,999,161.32976
-4.795376,999,162.270871
-5.081026,999,163.208751
-5.062791,999,164.148062
-4.945266,999,165.084689
-5.429139,999,166.022509
-5.19935,999,166.965253
-4.920974,999,167.904148
-5.277298,999,168.840953
-4.895014,999,169.781634
-4.953644,999,170.719068
-5.033534,999,171.659497
-5.272556,999,172.601921
-5.811495,999,173.540101
-5.046742,999,174.478293
-4.969986,999,175.423281
-5.43442,999,176.362552
-5.310251,999,177.302379
-4.772654,999,178.243031
-4.754083,999,179.179714
-5.515546,999,180.117201
-4.738894,999,181.057471
-5.434864,999,181.994907
-4.97946,999,182.933588
-5.365662,999,183.872657
-4.917109,999,184.807273
-5.243875,999,185.74736
-5.479101,999,186.685139
-5.488668,999,187.622541
-4.853116,999,188.569782
-5.45007,999,189.506462
-5.99346,999,190.463406
-5.598641,999,191.403048
-5.135505,999,192.347346
-5.128597,999,193.291081
-5.012839,999,194.232651
-5.16121,999,195.178518
-5.075093,999,196.123649
-4.524855,999,197.067579
-4.979132,999,198.009759
-5.203057,999,198.95151
-5.429017,999,199.897694
-5.105075,999,200.84217
-5.09327,999,201.785533
-5.122933,999,202.725134
-5.024883,999,203.664377
-5.051464,999,204.602739
-5.4366,999,205.545417
-5.119328,999,206.507558
-4.873834,999,207.470077
-5.188502,999,208.418205
-5.147299,999,209.368972
-4.786077,999,210.333961
-4.641656,999,211.27768
-4.89085,999,212.220469
-5.146716,999,213.162981
-4.812239,999,214.104498
-5.086009,999,215.045026
-5.120511,999,215.988329
-4.771731,999,216.954541
-4.868402,999,217.892644
-5.36301,999,218.843504
-4.756628,999,219.786905
-4.420268,999,220.742137
-4.801506,999,221.683969
-4.844643,999,222.630144
-5.111967,999,223.570205
-5.481328,999,224.510125
-5.079087,999,225.453748
-5.219229,999,226.392665
-4.84431,999,227.334169
-4.949648,999,228.274485
-4.978304,999,229.212213
-4.828649,999,230.155639
-5.17366,999,231.09866
-4.621106,999,232.042357
-4.974103,999,232.985912
-4.704519,999,233.930234
-5.081939,999,234.870828
-4.883754,999,235.849187
-5.018861,999,236.793892
-5.402613,999,237.751359
-4.98872,999,238.694551
-5.226754,999,239.648842
-4.760863,999,240.587427
-4.882635,999,241.527841
-4.935618,999,242.469299
-4.857952,999,243.407114
-4.730079,999,244.346197
-5.154982,999,245.284656
-5.293174,999,246.22284
-4.739329,999,247.159184
-4.900895,999,248.102592
-4.978954,999,249.049882
-4.52349,999,249.993807
-4.95149,999,250.935202
-5.23209,999,251.875996
-4.49265,999,252.818539
-5.139013,999,253.759739
-5.129621,999,254.702389
-5.032167,999,255.644041
-5.275923,999,256.588692
-4.960683,999,257.534639
-4.663165,999,258.474888
-4.913943,999,259.414426
-5.030705,999,260.355047
-5.033812,999,261.298929
-5.131358,999,262.239536
-4.722105,999,263.176697
-4.861464,999,264.119106
-5.109914,999,265.063879
-5.378004,999,266.021654
-5.020019,999,266.960388
-5.150942,999,267.898583
-5.069178,999,268.835966
-5.346647,999,269.773526
-5.449649,999,270.714408
-5.113475,999,271.65835
-4.885994,999,272.598259
-5.513521,999,273.541255
-5.098421,999,274.481375
-5.498303,999,275.423678
-4.951314,999,276.361416
-5.431867,999,277.303505
-5.574846,999,278.250408
-5.307017,999,279.189252
-5.504245,999,280.130427
-5.282444,999,281.083659
-5.5056,999,282.02832
-5.441259,999,282.965892
-4.570828,999,283.905565
-5.296617,999,284.861072
-5.015325,999,285.804785
-5.17582,999,286.750188
-4.758994,999,287.688122
-5.22076,999,288.625112
-5.453516,999,289.564738
-4.999342,999,290.507115
-4.919047,999,291.447163
-4.791689,999,292.391045
-4.964737,999,293.330389
-5.60746,999,294.267777
-5.243556,999,295.205245
-5.106929,999,296.146796
-5.1275,999,297.088437
-5.225732,999,298.030801
-4.891321,999,298.970486
-4.80541,999,299.911308
-5.109102,999,300.852491
-5.103873,999,301.796122
-5.382635,999,302.733947
-4.989099,999,303.675716
-5.079485,999,304.61895
-5.17506,999,305.55982
-4.979384,999,306.500891
-4.929876,999,307.438695
-4.644265,999,308.38912
-5.311804,999,309.328598
-5.21817,999,310.27113
-5.104219,999,311.213409
-5.170252,999,312.152913
-5.177194,999,313.096406
-4.638846,999,314.037934
-5.057799,999,314.982391
-5.197024,999,315.923693
-4.761237,999,316.8634
-5.032891,999,317.804825
-5.253522,999,318.742983
-5.299695,999,319.686038
-4.813948,999,320.628213
-4.675097,999,321.568327
-4.861581,999,322.508929
-4.68792,999,323.450828
-5.343816,999,324.390197
-4.869004,999,325.330487
-5.318907,999,326.27046
-5.293378,999,327.214717
-4.537754,999,328.149207
-4.631013,999,329.090035
-4.88924,999,330.029571
-5.427821,999,330.967911
-5.413371,999,331.916744
-5.094124,999,332.858324
-5.314753,999,333.801736
-5.130961,999,334.744111
-5.339449,999,335.681058
-5.097692,999,336.628163
-5.29822,999,337.572191
-5.053619,999,338.520951
-5.361484,999,339.46277
-5.026027,999,340.411438
-5.664519,999,341.357767
-5.236861,999,342.298624
-5.566681,999,343.240816
-5.515898,999,344.182042
-5.580861,999,345.124636
-5.569041,999,346.062614
-5.565693,999,347.006199
-4.930114,999,347.946724
-5.486503,999,348.891304
-5.015303,999,349.83396
-5.509034,999,350.77734
-5.579495,999,351.718627
-5.662107,999,352.663403
-5.327129,999,353.604082
-5.524134,999,354.540774
-5.540617,999,355.503306
-5.086066,999,356.460031
-5.230925,999,357.402201
-5.569278,999,358.341809
-5.228161,999,359.280439
-5.511078,999,360.226831
-5.176476,999,361.167971
-5.194408,999,362.108041
-4.874237,999,363.04545
-5.28699,999,363.982956
-4.451334,999,364.923452
-5.056078,999,365.866263
-5.215332,999,366.809103
-4.820627,999,367.754603
-5.253599,999,368.699568
-5.432281,999,369.644165
-5.19377,999,370.597111
-5.387743,999,371.57649
-5.559331,999,372.811946
-5.192796,999,374.180492
-5.370846,999,375.15536
-4.861514,999,376.127514
-4.818917,999,377.08
