#{"t_start": 1574131710.1052659, "env_id": "BipedalWalker-v2"}
r,l,t
-122.544125,82,1.435267
-107.698101,65,2.111661
-121.740394,104,2.560668
-87.385981,1600,9.409131
-103.379173,78,9.746849
-102.370755,1600,16.559577
-108.770153,1600,23.488242
-110.567058,50,23.715053
-110.129263,62,23.986632
-114.803966,77,24.323286
-112.131327,55,24.562221
-123.789187,102,25.006076
-119.504362,112,25.490988
-118.873837,83,25.851492
-112.253595,47,26.05356
-111.295934,37,26.215543
-112.539787,40,26.391561
-122.450111,105,26.844483
-120.438608,113,27.342525
-115.374331,51,27.564252
-115.404721,58,27.816469
-122.334955,85,28.182972
-113.577242,68,28.479783
-108.007721,76,28.808728
-113.560979,40,28.983904
-122.762577,97,29.403877
-123.474365,112,29.886606
-120.129999,100,30.322092
-119.834372,86,30.694716
-117.620481,89,31.077964
-113.235494,41,31.258087
-114.946686,61,31.526656
-113.022615,48,31.736324
-120.15761,43,31.92348
-125.484999,118,32.430475
-116.098674,98,32.85118
-118.409805,43,33.039168
-116.709122,41,33.215841
-84.4459,1600,40.068758
-171.166332,1094,44.818885
-102.179839,84,45.176811
-105.81123,120,45.683182
-111.439557,262,46.80831
-109.789438,167,47.525938
-107.318816,111,47.987087
-115.936162,194,48.817781
-110.035601,160,49.499381
-107.605348,128,50.061551
-142.509518,278,51.227537
-107.65638,115,51.718593
-143.802657,275,52.890326
-138.156694,494,54.975754
-138.368544,212,55.872572
-112.197723,110,56.338572
-142.494636,174,57.072766
-140.450246,240,58.087793
-125.428975,101,58.517372
-116.286339,81,58.860668
-128.680721,95,59.263325
-137.198531,118,59.763832
-137.365249,119,60.268028
-127.427748,113,60.751877
-119.292121,116,61.243578
-120.93011,61,61.505514
-108.027476,93,61.909539
-122.244039,62,62.177536
-144.67574,220,63.120124
-111.539961,98,63.538601
-119.776786,103,63.978199
-122.140615,151,64.621109
-112.154069,151,65.261619
-135.534923,131,65.818454
-115.912326,166,66.521506
-100.755719,60,66.779728
-115.090791,231,67.754859
-105.286388,123,68.281621
-107.376418,105,68.729029
-137.142149,259,69.820496
-117.457139,99,70.243357
-125.339129,135,70.815602
-110.488694,73,71.128328
-134.595922,161,71.813348
-144.316656,213,72.718601
-111.793926,92,73.113328
-108.184259,74,73.43168
-107.528929,81,73.786368
-105.503437,69,74.089655
-102.527377,75,74.413122
-102.56341,80,74.754557
-102.460113,78,75.088388
-105.030958,63,75.36065
-114.524473,95,75.773551
-111.134518,116,76.276645
-108.611353,68,76.57435
-107.249916,91,76.964982
-105.772175,90,77.351197
-133.775472,386,78.993747
-109.079787,134,79.563898
-109.606657,112,80.040938
-154.210611,359,81.568695
-110.830098,72,81.879512
-141.991305,260,82.990873
-111.090215,73,83.308457
-113.362909,77,83.639299
-118.624564,68,83.934303
-113.866687,90,84.31645
-115.782463,52,84.541982
-122.217981,81,84.890149
-115.149318,53,85.120336
-124.818693,90,85.502168
-116.996854,57,85.744598
-116.667819,58,85.99074
-136.979542,210,86.87896
-107.938387,114,87.370336
-113.934318,1600,94.14021
-103.625263,1600,100.91431
-115.557042,288,102.15652
-150.185667,767,105.410279
-71.782493,1600,112.249683
-67.461185,1600,118.969782
-107.353743,1600,125.720488
-94.199874,1600,132.540874
-88.6022,1600,139.339923
-93.016763,1600,146.168378
-93.793911,1600,153.017702
-96.911965,1600,159.870961
-90.380417,1600,166.738643
-125.836424,86,167.112041
-128.442606,84,167.480332
-91.57883,1600,174.370851
-107.062217,1600,181.245674
-115.273428,70,181.549579
-114.559179,110,182.021945
-104.540976,1600,188.787757
