#{"t_start": 1574124591.195837, "env_id": "BipedalWalker-v2"}
r,l,t
-86.832251,1600,912.674117
-132.816735,115,913.189579
-121.988223,123,913.732471
-102.015656,135,914.347461
-81.432501,1600,921.333384
-96.00254,231,922.324398
-62.071627,1600,929.385825
-85.481869,1600,936.356271
-129.257675,526,938.617379
-85.888174,1600,945.484022
-116.468617,1600,952.409768
-95.461252,1600,959.338778
-96.399316,1600,966.219915
-103.835184,1600,973.062859
-103.561023,1600,980.031257
-185.286075,1073,984.610348
-142.496545,271,985.779849
-156.709551,717,988.867118
-151.413781,988,993.100006
-126.24407,186,993.893002
-142.046184,782,997.310317
-92.866503,1600,1004.28672
-114.68377,164,1005.02901
-127.7306,603,1007.775882
-117.444091,163,1008.498172
-74.292469,1600,1015.467066
-96.947031,1600,1022.489129
-116.148747,221,1023.515984
-90.068163,1600,1030.407352
-102.214533,1600,1037.292315
-125.000182,204,1038.171836
-121.371374,489,1040.248017
-115.068342,246,1041.294503
-139.693945,760,1044.628534
-111.634932,168,1045.365754
-109.337246,242,1046.409866
-64.307187,1600,1053.438183
-25.572284,1600,1060.35124
-121.028807,72,1060.675401
16.49122,1600,1067.584935
-8.582548,1600,1074.598539
-20.433446,1600,1081.513838
-82.115481,1146,1086.482364
-113.102919,315,1087.854179
-177.827411,1588,1094.782104
-143.017207,823,1098.41517
-106.614597,417,1100.224817
-119.899284,714,1103.265197
15.919997,1600,1110.21389
-104.963858,167,1110.941231
-109.700572,106,1111.427579
-109.153905,140,1112.02539
-105.470403,133,1112.627115
-107.847893,102,1113.078575
-103.426002,102,1113.514775
-107.641386,165,1114.23
-95.43893,558,1116.626355
-100.075704,122,1117.152519
-4.817517,1600,1123.998198
1.179056,1600,1130.796166
-19.659864,1600,1137.6133
-106.813552,1117,1142.453664
-91.098162,1249,1147.906719
-107.864889,232,1148.922805
-110.74907,155,1149.608525
-117.286836,193,1150.469681
-105.112306,127,1151.029436
-105.893826,118,1151.544948
-107.971905,144,1152.176663
-106.45276,155,1152.85112
5.097523,1600,1159.883805
4.279807,1600,1166.875374
14.782069,1600,1173.877035
0.560673,1600,1180.835515
29.718973,1600,1187.809271
40.336546,1600,1194.793708
33.491696,1600,1201.801916
34.216032,1600,1208.77995
66.593132,1600,1215.874567
-71.350554,1305,1221.618476
-45.805757,1556,1228.433149
40.771821,1600,1235.567462
-35.861709,1568,1242.418385
-112.288258,46,1242.625519
-114.082394,49,1242.844849
-104.528258,398,1244.603392
-97.682125,615,1247.293068
26.919384,1600,1254.363459
-63.221711,1057,1258.963686
-126.933812,328,1260.40646
36.499058,1600,1267.441571
57.842372,1600,1274.514203
-102.840667,117,1275.062795
-84.16337,365,1276.687343
-103.02893,92,1277.100191
-87.748855,261,1278.269602
-98.557278,219,1279.251853
72.089585,1600,1286.289002
86.803333,1600,1293.1407
69.595858,1600,1300.105986
67.505227,1600,1307.129348
-120.828493,73,1307.463826
135.055069,1600,1314.403773
119.743112,1600,1321.379942
-98.007251,630,1324.188898
-113.370414,445,1326.146719
156.814909,1600,1333.194512
-71.466503,989,1337.551763
-66.125086,757,1340.918006
-131.746985,117,1341.434487
