#{"t_start": 1574309732.113365, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-158.066511,134,2.085674
-126.271459,163,2.768198
-442.219414,77,3.082283
-605.822534,139,3.656716
-388.354804,87,4.013202
-252.977892,165,4.706998
-296.154821,141,5.297204
-110.059748,138,5.877146
-168.432597,181,6.652378
-174.833805,100,7.068638
-168.175088,136,7.634903
-251.528656,604,11.093338
-292.832619,407,13.109516
-18.963113,1000,18.673899
49.742976,1000,25.084456
16.057393,1000,30.96149
5.687773,1000,36.565127
-3.80643,1000,43.036064
-78.73769,385,44.874834
2.048461,1000,51.441185
31.490714,1000,57.165187
-96.157845,395,59.051754
-96.314759,236,60.080474
-131.778978,357,61.762056
-142.784034,345,63.405874
-148.587178,295,64.729137
-125.32383,356,66.43363
-124.198091,488,68.817654
-105.286707,195,69.669421
-160.603316,456,71.941149
-4.552528,1000,78.388112
-160.950336,291,79.712247
-165.500391,410,81.623112
-148.819955,436,83.863269
-143.82111,432,86.101146
-129.646901,341,87.665898
-102.667357,407,89.613581
-168.833664,577,92.508865
-164.301904,463,94.65288
-196.144166,663,98.363927
-55.191967,1000,103.590353
-197.316932,850,108.851759
-175.026037,728,112.701654
-177.285573,734,116.400323
-120.893118,237,117.467352
-65.351624,1000,123.224061
-131.442367,241,124.302651
-80.271019,1000,129.387422
-8.434511,1000,137.427543
-95.683031,343,139.018296
-82.813095,488,141.360927
-128.311316,451,143.724536
-170.92998,69,144.000645
-170.889425,686,148.051793
-105.556667,98,148.453771
-150.683171,105,148.878081
-92.248526,239,149.934071
-130.486347,140,150.514519
25.297004,89,150.888209
-7.721573,107,151.341217
-164.194662,218,152.278102
-114.649787,138,152.862396
-100.373703,103,153.286519
-100.314571,1000,158.904146
-126.687888,107,159.35072
-0.79948,1000,166.366538
-190.03856,807,170.935248
-180.74654,151,171.561653
-54.930854,1000,177.663219
-48.352699,1000,182.841835
-46.005954,140,183.434893
-151.991383,214,184.349068
240.305467,303,185.803455
-68.360369,1000,191.752722
-18.367992,120,192.27317
-61.459375,1000,199.208047
-102.450898,141,199.798019
-141.102801,134,200.363391
11.502613,123,200.89439
-42.350023,118,201.395909
-110.874457,227,202.382512
-93.160346,506,204.983684
-42.536039,1000,211.356359
-56.953711,1000,217.980802
-51.373691,1000,224.262252
-291.809991,253,225.384132
-165.488803,658,229.159208
-140.618636,310,230.523452
-157.929941,1000,236.74857
-137.675048,374,238.471337
-119.465513,1000,245.875745
-204.776174,866,250.573004
-46.646646,1000,255.530275
-186.402472,646,258.664205
-78.508049,1000,264.272689
-116.217789,1000,271.384143
10.299949,1000,277.442211
-15.886884,1000,282.702817
6.743356,1000,289.107381
42.279418,1000,294.683644
-22.676605,1000,302.0144
-193.514836,851,307.333483
-75.144237,1000,314.047947
-52.966832,1000,319.111469
-12.890176,1000,326.693648
-190.862794,657,330.773186
-141.73732,613,334.290296
-166.789335,737,339.262498
-122.384854,1000,346.486667
-70.19782,1000,352.338259
-52.523975,1000,357.505956
-73.324289,1000,364.145605
6.641845,1000,370.561604
-5.261174,1000,378.091006
-13.356355,1000,386.200726
-21.885228,1000,393.350952
-31.360408,1000,400.744561
