#{"t_start": 1574101557.472159, "env_id": "MountainCarContinuous-v0"}
r,l,t
-53.912705,999,1.879098
-50.637557,999,2.710453
-51.402129,999,3.53725
-54.511805,999,4.36335
-54.204546,999,5.190028
-52.50733,999,5.989775
-49.765861,999,6.816513
-47.232427,999,7.64161
-45.096105,999,8.465818
-41.458467,999,9.30033
-40.736101,999,10.096124
-40.486659,999,10.920963
-41.210135,999,11.748361
-40.89006,999,12.57545
-38.099228,999,13.40482
-37.269066,999,14.203255
-36.615631,999,15.032475
-33.829024,999,15.85983
-33.185085,999,16.687302
-30.044598,999,17.511504
-30.15056,999,18.309586
-28.655788,999,19.134913
-28.472595,999,19.960635
-27.241322,999,20.811196
-26.585199,999,21.63944
-24.925066,999,22.436002
-24.063947,999,23.257376
-22.040096,999,24.096081
-21.852465,999,24.92374
-18.54308,999,25.750908
-18.22127,999,26.548381
-19.612901,999,27.373603
-18.967475,999,28.200542
-17.737348,999,29.03059
-15.735552,999,29.855765
-15.208793,999,30.650592
-14.045879,999,31.478655
-15.030988,999,32.303085
-13.471634,999,33.130462
-12.370741,999,33.96497
-12.140883,999,34.767566
-11.744368,999,35.597053
-10.968648,999,36.430602
-10.182005,999,37.264977
-10.037169,999,38.097419
-8.579565,999,38.929508
-8.736394,999,39.73144
-8.232428,999,40.571824
-7.653903,999,41.404906
-7.932349,999,42.236012
-6.708151,999,43.076116
-7.164796,999,43.886881
-6.75598,999,44.725221
-6.459191,999,45.560838
-6.251032,999,46.39645
-5.8595,999,47.234308
-5.637597,999,48.037498
-5.625299,999,48.869692
-4.822009,999,49.702289
-5.158349,999,50.535385
-4.460427,999,51.366256
-4.74613,999,52.181941
-4.02338,999,53.040461
-4.041127,999,53.892632
-3.592483,999,54.722192
-3.790771,999,55.553687
-3.540566,999,56.352507
-3.533254,999,57.181173
-3.160796,999,58.012679
-2.951582,999,58.849405
-2.860462,999,59.67668
-2.519926,999,60.476363
-2.513344,999,61.303602
-2.455577,999,62.128793
-2.33238,999,62.962095
-2.080166,999,63.789549
-2.191571,999,64.588596
-2.067927,999,65.417848
-1.945528,999,66.24779
-1.995214,999,67.072806
-1.718448,999,67.901019
-1.715639,999,68.700295
-1.574963,999,69.530709
-1.64041,999,70.357331
-1.485275,999,71.186399
-1.344328,999,72.014798
-1.351411,999,72.84528
-1.291539,999,73.645434
-1.225994,999,74.478098
-1.127666,999,75.306355
-1.116486,999,76.136251
-1.214171,999,76.965668
-0.971311,999,77.763894
-0.959403,999,78.591161
-0.958269,999,79.418428
-0.853778,999,80.246735
-0.907817,999,81.078725
-0.830014,999,81.872818
-0.782474,999,82.708016
-0.791028,999,83.534953
