#{"t_start": 1576364045.978188, "env_id": "MountainCarContinuous-v0"}
r,l,t
-33.730457,999,5.14685
-32.027246,999,8.780591
-33.74813,999,12.429311
-30.693751,999,16.064381
-31.229027,999,19.705147
-29.659933,999,23.344162
-28.67245,999,26.969872
-27.186341,999,30.596709
-23.331147,999,34.241461
-22.54609,999,37.87825
-18.764661,999,41.572078
-16.130659,999,45.21867
-12.422956,999,48.844613
-10.049233,999,52.47248
-7.527398,999,56.108357
-7.04657,999,59.741039
-5.413049,999,63.372266
-3.885758,999,67.013176
-3.234534,999,70.653177
-2.526837,999,74.313757
-2.792085,999,77.976606
-2.23134,999,81.617635
-1.744361,999,85.320538
-1.746711,999,88.971408
-1.707381,999,92.66717
-1.741064,999,96.315183
-1.297769,999,99.963495
-1.69623,999,103.615253
-1.297343,999,107.248392
-1.404009,999,110.876899
-1.324295,999,114.544658
-1.443846,999,118.179479
-1.173154,999,121.810037
-1.171874,999,125.451125
-1.159328,999,129.082849
-1.082009,999,132.726657
-0.936204,999,136.372352
-0.839595,999,140.015213
-0.888173,999,143.657708
-0.943319,999,147.294488
-0.992833,999,150.946871
-0.812896,999,154.584168
-0.814818,999,158.194814
-0.896228,999,161.835343
-0.807311,999,165.471247
-0.866906,999,169.110246
-0.805312,999,172.744262
-0.8498,999,176.381676
-0.805982,999,180.011389
-0.771906,999,183.648328
-0.849972,999,187.346592
-0.814892,999,190.989935
-0.827932,999,194.640912
-0.785049,999,198.281387
-0.837789,999,201.920529
-0.858068,999,205.564054
-0.828938,999,209.227219
-0.783713,999,212.881481
-0.823339,999,216.522746
-0.844378,999,220.204638
-0.724585,999,223.877141
-0.75696,999,227.523242
-0.748211,999,231.177834
-0.809528,999,234.818732
-0.872225,999,238.455336
-0.7959,999,242.094134
-0.809931,999,245.72861
-0.831909,999,249.363299
-0.883006,999,253.010248
-0.803317,999,256.653511
-0.77299,999,260.317822
-0.85226,999,263.960327
-0.726215,999,267.597831
-0.802434,999,271.229341
-0.779943,999,274.867821
-0.804013,999,278.502491
-0.907015,999,282.148701
-0.780942,999,285.784939
-0.864127,999,289.435125
-0.736922,999,293.078161
-0.799099,999,296.737479
-0.74656,999,300.372038
-0.738331,999,304.005562
-0.759203,999,307.641512
-0.770849,999,311.271538
-0.882497,999,314.925125
-0.846287,999,318.565185
-0.811327,999,322.209036
-0.790706,999,325.853135
-0.839069,999,329.523798
-0.77916,999,333.183773
-0.822594,999,336.808539
-0.858467,999,340.441436
-0.724931,999,344.092402
-0.91014,999,347.724656
-0.869438,999,351.366821
-0.714501,999,355.115798
-0.805923,999,359.091743
-0.804174,999,362.728567
-0.762455,999,366.365602
-0.810469,999,370.044141
-0.720649,999,373.701512
-0.765742,999,377.426966
-0.870979,999,381.114553
-0.898007,999,384.821808
-0.79966,999,388.483475
-0.781544,999,392.134979
-0.8421,999,395.795205
-0.799547,999,399.486712
-0.804529,999,403.145229
-0.789125,999,406.81822
-0.821281,999,410.474988
-0.859965,999,414.129808
-0.782102,999,417.791939
-0.873015,999,421.459736
-0.753825,999,425.116654
-0.851755,999,428.76313
-0.854584,999,432.421177
-0.788143,999,436.077143
-0.694563,999,439.734044
-0.879109,999,443.40884
-0.7957,999,447.095784
-0.85142,999,450.756046
-0.837916,999,454.416632
-0.798994,999,458.073135
-0.776047,999,461.742832
-0.873912,999,465.405396
-0.755782,999,469.079876
-0.761982,999,472.73838
-0.765047,999,476.41379
-0.761767,999,480.105601
-0.841085,999,483.764927
-0.765101,999,487.419011
-0.876407,999,491.079754
-0.702833,999,494.768253
-0.724107,999,498.431657
-0.829389,999,502.093074
-0.768988,999,505.760296
-0.844109,999,509.41977
-0.762637,999,513.143726
-0.790959,999,516.885383
-0.86031,999,520.56946
-0.776552,999,524.237897
-0.776201,999,527.895315
-0.771636,999,531.563029
-0.833229,999,535.227492
-0.839715,999,538.884828
-0.790462,999,542.547795
-0.764467,999,546.211898
-0.814043,999,549.875318
-0.91822,999,553.570992
-0.742779,999,557.234009
-0.806834,999,560.886397
-0.758048,999,564.543635
-0.779243,999,568.21252
-0.732815,999,571.893086
-0.794829,999,575.545253
-0.790887,999,579.203028
-0.801456,999,582.859901
-0.858206,999,586.51804
-0.816241,999,590.205021
-0.842831,999,593.856655
-0.768378,999,597.514002
-0.765282,999,601.170374
-0.823106,999,604.82023
-0.782378,999,608.485488
-0.802994,999,612.153513
-0.752121,999,615.804689
-0.825789,999,619.456118
-0.779087,999,623.107586
-0.871587,999,626.789494
-0.712257,999,630.446352
-0.783818,999,634.103604
-0.7619,999,637.755374
-0.773588,999,641.417882
-0.781535,999,645.08784
-0.786442,999,648.753036
-0.743972,999,652.417366
-0.805571,999,656.081343
-0.706533,999,659.767649
-0.81186,999,663.441869
-0.81122,999,667.103176
-0.800249,999,670.756519
-0.782812,999,674.426388
-0.796626,999,678.088821
-0.769656,999,681.748241
-0.835353,999,685.463127
-0.83617,999,689.128786
