#{"t_start": 1574137366.7408361, "env_id": "BipedalWalker-v2"}
r,l,t
-107.435392,166,75.933184
-103.501038,78,76.082185
-125.947982,325,76.566249
-105.220846,79,76.68478
-106.925654,107,76.847716
-100.101483,97,76.99488
-103.193433,111,77.162145
-112.273931,120,77.3441
-107.907489,102,77.5002
-120.161537,106,77.66088
-103.23626,121,77.843273
-106.400461,101,77.9964
-105.728092,78,78.117842
-109.602075,127,78.309498
-114.36807,168,78.564676
-131.445212,487,79.276111
-104.599709,80,79.399458
-117.954753,172,79.659318
-115.532354,184,79.936009
-117.492637,224,80.270226
-105.901005,99,80.421455
-114.335619,132,80.621227
-109.070449,103,80.777206
-120.088305,188,81.058029
-103.860423,117,81.234414
-104.906137,80,81.356545
-106.866674,74,81.470125
-105.273808,63,81.569048
-108.342207,110,81.736046
-109.620682,216,82.057253
-109.772509,99,82.208493
-105.556037,86,82.33892
-107.199995,70,82.446863
-102.873934,79,82.568355
-106.022751,118,82.745202
-106.949909,56,82.83166
-111.635503,83,82.959932
-104.06262,78,83.080149
-108.727797,126,83.268846
-110.15995,42,83.3357
-102.198291,83,83.464105
-101.590015,80,83.585637
-102.101752,67,83.688196
-107.183693,78,83.807779
-108.471738,109,83.974981
-103.945918,137,84.180412
-108.279807,151,84.40688
-99.211127,94,84.549628
-106.817222,119,84.730598
-105.278194,111,84.898257
-112.125889,70,85.006062
-104.966564,104,85.163712
-104.308673,166,85.412033
-110.980072,207,85.721511
-102.556804,141,85.934388
-108.675385,113,86.10535
-108.372747,109,86.270887
-108.676978,75,86.388313
-116.652362,90,86.527
-108.710537,159,86.766732
-110.772311,113,86.937398
-109.015684,117,87.114271
-116.340084,80,87.237888
-108.879816,62,87.334057
-106.951778,69,87.441528
-101.089514,96,87.586938
-104.638247,81,87.710463
-109.217126,80,87.832529
-110.944961,62,87.931107
-109.412706,45,88.002673
-106.544434,99,88.153284
-121.519858,112,88.32345
-107.423219,222,88.653763
-110.879628,163,88.899188
-112.75165,99,89.050327
-109.056102,148,89.271132
-127.230106,212,89.589766
-105.689534,96,89.736074
-138.898876,618,90.64048
-117.605467,314,91.103025
-108.89574,121,91.286378
-104.989537,75,91.399593
-111.114382,76,91.516303
-112.49639,296,91.954081
-160.525686,1161,93.632894
-74.839781,1600,95.932304
-132.870588,251,96.321765
-83.010546,1600,98.652432
-79.05288,1600,100.999553
-93.64808,1600,103.332568
-100.940261,1600,105.679044
-109.1113,135,105.88211
-81.526609,1600,108.208096
-88.175219,1600,110.532286
-81.362517,1600,112.852778
-81.879374,1600,115.191653
-93.12178,1600,117.549505
-97.538254,1600,119.915248
-97.459054,1600,122.274324
-104.653732,1600,124.633708
-103.081098,1600,126.991038
-102.731209,104,127.152683
-96.500902,1600,129.559791
-87.514459,1600,131.919694
-108.812065,136,132.125525
-133.981753,483,132.844795
-82.700208,1600,135.209798
