#{"t_start": 1574299724.7024682, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-80.585513,1000,1109.048466
-97.280418,1000,1114.14947
-55.786954,1000,1119.497228
-106.230967,1000,1124.611798
-36.979389,1000,1131.278495
-105.592723,1000,1137.856402
-111.289547,379,1139.696415
-70.097397,1000,1146.288953
-90.794415,1000,1152.702162
-99.941951,1000,1160.122765
-141.567288,1000,1165.545103
-40.026213,1000,1173.237444
-104.348778,1000,1178.394401
-126.512628,1000,1185.174026
-137.151292,1000,1191.161144
-92.272459,1000,1197.09599
-38.151417,1000,1202.458814
-112.626606,1000,1208.211936
-72.090282,1000,1213.380749
-124.582062,145,1213.989106
-103.138027,1000,1219.074996
-95.109035,1000,1224.647089
-31.142308,1000,1229.966262
-86.169099,1000,1236.787806
-90.039619,1000,1242.935529
-89.02936,1000,1248.975285
-56.785318,1000,1254.938067
-65.378944,1000,1260.766208
-67.420204,1000,1266.497583
-78.027531,1000,1271.904585
-28.168986,1000,1278.86662
-97.924655,1000,1284.15574
-67.501482,1000,1289.237871
-39.327602,1000,1296.188557
-79.014927,1000,1302.132655
-66.440811,1000,1308.625974
-36.639738,1000,1315.788695
-64.22706,1000,1322.562944
-55.838052,1000,1329.35664
-78.417225,1000,1335.044387
-67.743403,1000,1340.694641
-66.57986,1000,1347.038821
-91.870272,1000,1352.668942
-19.529008,1000,1359.132977
-39.824727,1000,1365.961971
-59.915319,1000,1371.284596
-67.579307,1000,1378.40386
-52.463775,1000,1384.934509
-83.086859,1000,1391.996784
-38.412038,1000,1397.92175
-334.44602,693,1401.451922
-229.872864,576,1404.316392
-139.110147,1000,1410.444111
-56.37718,1000,1415.896822
28.21031,1000,1422.359416
-133.698415,1000,1428.8539
-169.035268,1000,1435.160528
3.89898,1000,1441.299801
-39.112579,1000,1447.840522
-11.246653,1000,1454.259185
-122.93339,1000,1460.282235
-92.448779,1000,1466.458024
-58.826377,1000,1472.686863
-37.167459,1000,1479.208185
-71.657912,1000,1485.970601
-79.281976,369,1487.724234
-178.405099,629,1491.482018
-80.490322,1000,1497.968714
-5.378118,429,1499.962882
-48.55939,1000,1506.291553
-104.035536,1000,1512.312416
-75.212975,1000,1517.987146
-28.749009,1000,1523.411265
-109.257884,1000,1529.683358
-67.503161,1000,1535.896019
-23.987223,1000,1541.908114
-50.156515,1000,1547.011432
-30.468171,1000,1552.906525
-15.854402,1000,1558.119367
-25.120844,1000,1563.42818
139.082924,829,1568.743088
-32.927726,1000,1574.159886
-42.893812,1000,1579.623638
115.36224,959,1584.953713
-95.965581,1000,1590.370087
-54.34623,1000,1596.326507
-41.986241,1000,1602.441235
105.896369,1000,1607.613925
158.014717,725,1611.974606
51.128128,996,1618.156148
182.997143,332,1619.726821
240.144282,219,1620.666526
194.581277,987,1627.587542
107.06425,922,1633.807567
20.818835,133,1634.362802
133.087288,519,1637.005015
145.729602,551,1640.019393
26.589822,141,1640.612248
24.522277,159,1641.27384
-28.296025,144,1641.866165
-36.094702,1000,1648.12991
-28.377542,121,1648.629848
213.985962,998,1654.373712
188.214694,695,1658.348467
257.221803,440,1660.45926
235.50164,373,1662.270771
219.899111,510,1664.861227
-70.2125,328,1666.298386
228.165924,236,1667.358007
160.660418,331,1668.940549
