#{"t_start": 1574100480.426816, "env_id": "MountainCarContinuous-v0"}
r,l,t
-50.49772,999,1.855806
-51.615711,999,2.675879
-50.653973,999,3.501185
-54.744748,999,4.322669
-51.579129,999,5.13604
-50.908151,999,5.930094
-47.625407,999,6.749408
-47.280163,999,7.568208
55.079342,963,8.334586
-46.45828,999,9.153674
-41.362475,999,9.967523
-44.128303,999,10.787618
-40.896653,999,11.609837
-39.893702,999,12.533844
-40.065391,999,13.384356
-39.161548,999,14.223508
-35.526376,999,15.051838
-34.180706,999,15.869641
-32.994987,999,16.690556
-33.931143,999,17.484959
-30.421266,999,18.306611
-29.33881,999,19.131435
-27.094519,999,19.955632
-26.241823,999,20.78482
-26.417802,999,21.577415
-24.409176,999,22.392826
-24.713853,999,23.218534
-22.588468,999,24.033264
-21.455461,999,24.85638
-21.29362,999,25.655067
-19.493085,999,26.475118
-18.627389,999,27.295651
-17.053687,999,28.112784
-16.577591,999,28.934138
-15.481319,999,29.727518
-16.59795,999,30.544725
-14.739432,999,31.358997
-14.367937,999,32.18146
-13.76603,999,33.001599
-12.272683,999,33.792874
-12.404663,999,34.611079
-11.956273,999,35.431252
-12.29624,999,36.255283
-10.636732,999,37.076438
-10.334064,999,37.873356
-9.797239,999,38.699086
-9.040387,999,39.522033
-8.489533,999,40.354665
-8.374089,999,41.185768
-8.303532,999,41.97849
-7.415994,999,42.807474
-7.167555,999,43.638343
-6.836285,999,44.457076
-6.497537,999,45.271646
-6.435662,999,46.065544
-6.40469,999,46.890765
-5.722735,999,47.718584
-5.330908,999,48.567084
-5.099221,999,49.476902
-5.294212,999,50.463477
-4.907306,999,51.292826
-4.632898,999,52.115824
-3.996985,999,52.938939
-4.014027,999,53.753944
-3.836837,999,54.575741
-3.6969,999,55.363884
-3.685242,999,56.187095
-3.303708,999,57.010217
-3.051535,999,57.828619
-2.87108,999,58.645206
-2.974794,999,59.433069
-2.749801,999,60.301121
-2.749147,999,61.126195
-2.665577,999,61.951028
-2.243143,999,62.773151
-2.515028,999,63.563948
-2.138349,999,64.377566
-2.169296,999,65.202171
-1.960928,999,66.024151
-1.90533,999,66.844726
-1.810395,999,67.638776
-1.69424,999,68.459548
-1.69973,999,69.277625
-1.776849,999,70.093496
-1.53519,999,70.933092
-1.498316,999,71.726609
-1.536381,999,72.545149
-1.330471,999,73.365037
-1.360139,999,74.178853
-1.302245,999,74.997058
-1.180423,999,75.793858
-1.17365,999,76.617318
-1.085373,999,77.435539
-1.038648,999,78.293399
-1.073767,999,79.196723
-1.019589,999,80.084816
-1.00645,999,80.994823
-0.927788,999,81.85804
-0.847684,999,82.681436
-0.8226,999,83.495178
