#{"t_start": 1574105377.395873, "env_id": "MountainCarContinuous-v0"}
r,l,t
-50.765928,999,1.818927
-49.231589,999,2.673992
-51.822889,999,3.527374
-51.348658,999,4.371373
-52.200246,999,5.218531
-46.823773,999,6.036672
-49.551208,999,6.880262
-45.535758,999,7.724179
-45.379313,999,8.571624
-43.334003,999,9.415098
-42.096789,999,10.227329
-41.293147,999,11.071258
-40.347147,999,11.917458
-41.104375,999,12.763781
-36.79783,999,13.61035
-36.885524,999,14.423285
-36.12534,999,15.264551
-33.206641,999,16.105465
-32.740868,999,16.951516
-31.685526,999,17.794605
-31.217759,999,18.61167
-27.906062,999,19.476502
-28.426353,999,20.328123
-27.301504,999,21.180716
-25.478992,999,22.101754
-25.359219,999,23.028531
-25.317492,999,23.875896
-22.279456,999,24.718812
-19.751245,999,25.564196
-19.752221,999,26.409794
-20.03823,999,27.223841
-18.939055,999,28.068171
-18.740125,999,28.910301
-18.069684,999,29.748624
-16.219536,999,30.593425
-15.567667,999,31.40514
-14.368426,999,32.247787
-13.834242,999,33.093167
-14.180271,999,33.934622
-13.110899,999,34.771453
-12.325792,999,35.587829
-12.415072,999,36.429219
-11.222571,999,37.269297
-10.531544,999,38.110798
-10.172171,999,38.955475
-9.272595,999,39.797487
-9.42639,999,40.61043
-9.104796,999,41.452496
-8.397226,999,42.291824
-7.287974,999,43.134351
-7.403235,999,43.979695
-6.775951,999,44.793272
-6.557525,999,45.638748
-6.001992,999,46.481386
-6.359043,999,47.327668
-5.370682,999,48.174948
-5.70967,999,48.994054
-5.252021,999,49.840655
-5.259,999,50.685083
-4.399918,999,51.528594
-4.762133,999,52.374499
-4.435563,999,53.193953
-4.254881,999,54.034114
-4.103652,999,54.887614
-3.575882,999,55.749403
-3.738665,999,56.593144
-3.253994,999,57.406813
-3.196151,999,58.251841
-2.979341,999,59.094396
-3.143967,999,59.937244
-2.819815,999,60.784426
-2.760463,999,61.600244
-2.629942,999,62.446515
-2.377828,999,63.290895
-2.342214,999,64.127229
-2.276137,999,64.978354
-2.124619,999,65.798405
-1.999069,999,66.640608
-1.993933,999,67.475299
-1.956543,999,68.320675
-1.922379,999,69.165521
-1.706437,999,69.974144
-1.672171,999,70.814613
-1.638243,999,71.658697
-1.435784,999,72.497553
-1.48881,999,73.341626
-1.377089,999,74.180386
-1.387168,999,74.995549
-1.17517,999,75.842166
-1.215362,999,76.682415
-1.178073,999,77.536729
-1.100358,999,78.385628
-1.131407,999,79.231181
-1.073989,999,80.08998
-1.023046,999,80.937631
-1.004829,999,81.787008
-0.880036,999,82.635488
-0.774988,999,83.448026
-0.854445,999,84.292932
-0.783989,999,85.134267
