#{"t_start": 1574104370.1901178, "env_id": "MountainCarContinuous-v0"}
r,l,t
-51.621484,999,1.762731
-50.815072,999,2.694129
-48.895622,999,3.635886
-48.903655,999,4.577948
-44.443002,999,5.554706
-44.268162,999,6.51172
-43.706398,999,7.449166
-41.679929,999,8.382249
-35.794944,999,9.31453
-35.737829,999,10.24707
-31.42914,999,11.185342
-28.325875,999,12.11998
-24.930276,999,13.052301
-22.623946,999,13.992766
-20.330038,999,14.924624
-17.617921,999,15.856138
-14.871199,999,16.789948
-15.655236,999,17.723628
-13.793239,999,18.656768
-10.769778,999,19.591321
-11.020653,999,20.525131
-9.850366,999,21.463921
-9.046128,999,22.404728
-8.838831,999,23.340964
-8.811777,999,24.275707
-8.43633,999,25.219412
-7.944993,999,26.156919
-7.285174,999,27.100107
-6.8918,999,28.042908
-6.761661,999,28.981924
-6.637271,999,29.924612
-6.589954,999,30.868334
-5.842203,999,31.818293
-6.052144,999,32.757276
-6.11429,999,33.700229
-5.427716,999,34.642566
-5.457246,999,35.585457
-5.48193,999,36.533843
-5.283393,999,37.476162
-5.220443,999,38.421473
-5.351006,999,39.369094
-5.817827,999,40.311219
-5.385354,999,41.250898
-5.400614,999,42.195798
-5.604463,999,43.134157
-5.535041,999,44.089947
-5.100802,999,45.028176
-5.301374,999,45.956872
-5.338504,999,46.889246
-5.201659,999,47.82137
-4.981448,999,48.793024
-5.140476,999,49.734382
-4.915393,999,50.66983
-5.179976,999,51.606179
-5.409144,999,52.543682
-5.300208,999,53.484908
-5.062685,999,54.422645
-5.370151,999,55.36151
-5.003373,999,56.299204
-5.487619,999,57.238951
-5.266017,999,58.1742
-5.630941,999,59.124807
-5.60136,999,60.078795
-5.391136,999,61.053722
-5.675512,999,62.03473
-5.282385,999,63.114395
-5.722022,999,64.074213
-5.884102,999,65.021659
-5.70827,999,65.988548
-5.517346,999,66.947844
-5.369955,999,67.897856
-5.813279,999,68.845623
-5.361922,999,69.796575
-5.483387,999,70.745209
-5.046584,999,71.687667
-5.181191,999,72.633081
-5.402616,999,73.577816
-5.293152,999,74.520574
-5.148616,999,75.466798
-4.854508,999,76.409402
-5.378697,999,77.356262
-5.358501,999,78.300396
-5.12408,999,79.244822
-5.390562,999,80.188229
-5.292913,999,81.132334
-5.557465,999,82.079386
-5.078298,999,83.022822
-4.86501,999,83.965183
-5.401983,999,84.906603
-5.426326,999,85.847825
-5.16599,999,86.790166
-5.372477,999,87.7349
-4.985652,999,88.676799
-5.357324,999,89.62203
-5.605202,999,90.563858
-4.920977,999,91.51837
-4.849813,999,92.462951
-4.734335,999,93.409065
-5.288121,999,94.345777
-5.038696,999,95.279433
