#{"t_start": 1574128885.7967381, "env_id": "BipedalWalker-v2"}
r,l,t
-107.669467,63,115.883243
-105.855562,65,115.958983
-104.700988,122,116.127264
-111.902679,97,116.26581
-23.767876,751,117.25473
-98.22941,122,117.423602
-100.955764,85,117.550383
-111.966054,54,117.614955
-113.426137,108,117.767641
-106.423838,55,117.833279
-108.275357,43,117.916065
-108.900386,64,117.990498
-109.878132,49,118.04901
-112.036562,123,118.215821
-100.253306,108,118.368725
-117.287438,97,118.507825
-106.20978,52,118.569617
-107.689625,59,118.669009
-118.712604,89,118.800301
-103.67137,89,118.903805
-73.02352,613,119.719693
-108.320376,44,119.773342
-114.220425,70,119.884658
-106.031274,104,120.033822
-122.793254,75,120.119698
-109.573157,64,120.223552
-92.77206,164,120.434083
-107.29844,44,120.517636
-95.721605,113,120.645556
-96.971222,101,120.789719
-80.196624,241,121.113755
-104.445855,44,121.166321
-108.276118,42,121.246334
-99.346577,105,121.396415
-109.02669,52,121.460176
-105.165314,108,121.61777
-101.368798,64,121.693645
-101.09453,88,121.824335
-106.763463,62,121.896926
-112.350638,74,122.012166
-107.129453,49,122.071162
-106.918368,110,122.223627
-110.142653,54,122.317197
-105.356624,92,122.421557
-99.456135,68,122.530726
-98.20935,111,122.685815
-111.565242,82,122.780666
-108.298241,69,122.890785
-63.731081,540,123.590818
-104.563034,69,123.700928
-103.303685,98,123.841899
-107.507455,75,123.930005
-98.778615,129,124.106426
-111.691992,68,124.213712
-107.777622,65,124.288794
-108.182873,58,124.386177
-106.745702,48,124.443715
-87.496412,137,124.627043
-117.221859,73,124.741625
-118.073426,103,124.859217
-100.198692,95,124.997456
-110.044299,53,125.089029
-106.742669,47,125.146282
-107.143403,52,125.207837
-114.988417,69,125.316608
-116.603164,114,125.472385
-94.264524,96,125.611831
-120.419012,92,125.715233
-107.873473,48,125.801761
-96.88203,83,125.896515
-90.921482,216,126.1928
-109.582586,70,126.302989
-120.813276,74,126.38724
-112.094596,85,126.512936
-118.996569,70,126.594786
-111.873422,70,126.704214
-88.255986,237,127.022833
-107.163651,66,127.099813
-111.888177,58,127.19765
-122.220329,92,127.302013
-110.998859,51,127.393747
-106.792896,72,127.476271
-107.818342,49,127.564988
-111.782552,92,127.669405
-119.098814,65,127.77552
-112.033464,88,127.905485
-103.871352,76,127.993215
-119.475355,71,128.104577
-111.124191,69,128.184305
-116.738946,73,128.298163
-122.490448,76,128.414448
-106.189074,52,128.476101
-110.555163,50,128.535593
-126.774942,116,128.69714
-115.217397,62,128.798776
-84.053109,212,129.059344
-109.231522,50,129.147877
-109.248812,54,129.212211
-109.569223,54,129.305652
-100.211387,112,129.43083
-110.11334,60,129.531804
-112.38876,58,129.60118
-107.003425,77,129.719353
-110.803385,87,129.846686
-114.862819,82,129.93897
-105.903214,60,130.039543
-119.558182,68,130.11922
-110.165409,80,130.241132
-117.277929,92,130.376487
-113.606346,90,130.478105
-124.44825,104,130.626502
-111.14244,75,130.742892
-107.088057,44,130.795212
-117.931294,71,130.907008
-106.843258,48,130.964437
-117.181034,62,131.068165
-118.803165,81,131.161107
-118.91999,106,131.31289
-115.09217,57,131.380053
-120.496622,61,131.48521
-106.114988,55,131.549057
-99.771089,242,131.869695
-40.962428,727,132.827983
-115.782496,89,132.959241
-118.030843,81,133.050824
