#{"t_start": 1574105008.939472, "env_id": "MountainCarContinuous-v0"}
r,l,t
-34.582533,999,5.262333
-33.462632,999,8.952255
-34.30814,999,12.654631
-32.19772,999,16.376011
-31.705429,999,20.098465
-30.526186,999,23.870054
-29.878553,999,27.584254
-29.219187,999,31.253304
-23.705182,999,34.923818
-21.805252,999,38.597386
-18.46615,999,42.358678
-15.462119,999,46.05035
-10.661911,999,49.730379
-7.887535,999,53.419691
-5.748195,999,57.097561
-5.35991,999,60.781392
-4.962677,999,64.457831
-4.422887,999,68.110844
-3.531659,999,71.745094
-2.936818,999,75.407387
-2.238229,999,79.067692
-1.327661,999,82.702517
-1.265629,999,86.384461
-1.292379,999,90.098002
-1.149111,999,93.77089
-0.858577,999,97.432269
-0.984992,999,101.094729
-0.909173,999,104.763437
-0.786305,999,108.422501
-1.148836,999,112.066069
-0.974325,999,115.733946
-1.119516,999,119.37857
-0.834111,999,123.010404
-0.969354,999,126.654192
-0.951718,999,130.298422
-0.925778,999,133.942407
-0.962431,999,137.599962
-1.064027,999,141.254189
-1.093204,999,144.895993
-1.235562,999,148.546745
-1.281906,999,152.233073
-1.078,999,155.866749
-0.995398,999,159.496702
-0.926783,999,163.131773
-0.886036,999,166.816165
-1.018807,999,170.486487
-1.040045,999,174.141966
-0.900048,999,177.814284
-0.942328,999,181.446995
-0.99541,999,185.086793
-0.867985,999,188.758695
-0.843506,999,192.414419
-0.830584,999,196.082829
-0.796303,999,199.737391
-0.866916,999,203.386087
-0.816233,999,207.079404
-0.899088,999,210.770401
-0.863746,999,214.450875
-0.855747,999,218.131599
-0.871422,999,221.812319
-0.826882,999,225.502155
-0.794388,999,229.155565
-0.800186,999,232.804623
-0.824283,999,236.450196
-0.799451,999,240.099515
-0.874902,999,243.74329
-0.734209,999,247.385821
-0.83436,999,251.026956
-0.839415,999,254.669271
-0.806218,999,258.309493
-0.793862,999,261.982407
-0.769994,999,265.640888
-0.831662,999,269.298537
-0.811094,999,272.948649
-0.81172,999,276.593196
-0.802914,999,280.240115
-0.730628,999,283.889505
-0.82237,999,287.54021
-0.863962,999,291.188002
-0.835746,999,294.842407
-0.826248,999,298.539524
-0.858949,999,302.186573
-0.771438,999,305.831598
-0.775107,999,309.471913
-0.717265,999,313.113577
-0.802436,999,316.759803
-0.809756,999,320.413166
-0.769721,999,324.151213
-0.750231,999,327.89243
-0.791322,999,331.566422
-0.764794,999,335.234326
-0.737611,999,338.875505
-0.844703,999,342.518532
-0.856074,999,346.1617
-0.827338,999,349.811485
-0.75727,999,353.486668
-0.860015,999,357.133742
-0.912696,999,360.790162
-0.746689,999,364.431421
-0.830038,999,368.069177
