#{"t_start": 1574144462.552763, "env_id": "BipedalWalker-v2"}
r,l,t
-115.501258,80,0.95992
-99.617647,84,1.089469
-105.004368,51,1.167615
-108.405072,62,1.263489
-121.332371,1600,3.650088
-79.558263,1600,6.003531
-114.119894,62,6.098935
-105.79328,86,6.228521
-105.449229,1600,8.604125
-123.64548,108,8.770493
-123.825423,84,8.895404
-117.406315,76,9.011845
-126.174262,129,9.207397
-113.797519,96,9.352223
-120.226148,82,9.475256
-101.284722,125,9.665363
-119.350852,1600,12.035596
-145.385849,1600,14.464549
-126.606097,93,14.637164
-143.827524,1600,17.846927
-147.153458,1600,20.27435
-115.133203,78,20.393352
-146.383943,1600,22.97264
-146.398247,1600,25.377708
-118.877581,81,25.49995
-144.657407,1600,27.892277
-143.103628,1600,30.281271
-115.469019,57,30.369636
-126.608042,1600,32.760552
-127.567342,1600,35.146506
-117.224625,1600,37.500574
-120.177388,57,37.588621
-133.718506,156,37.815718
-120.571272,1600,40.19573
-119.933232,1600,42.570264
-121.163585,1600,44.916211
-116.127587,74,45.029494
-114.483696,1600,47.465331
-93.474602,1600,49.806712
-106.371286,1600,52.153154
-102.696861,1600,54.495248
-93.328162,1600,56.845887
-91.037122,1600,59.182374
-101.237507,1600,61.520964
-91.251041,1600,63.855268
-113.382144,1600,66.192136
-110.48562,1600,68.52849
-102.019815,1600,70.869411
-97.253494,1600,73.211179
-83.974372,1600,75.541462
-114.827261,54,75.624263
-99.211252,92,75.76507
-91.227399,1600,78.133977
-107.699064,56,78.222988
-90.680829,1600,80.552243
-167.781592,1140,82.229964
-143.237157,731,83.301325
-146.610215,667,84.278986
-124.297682,421,84.897007
-96.541287,1600,87.234388
-98.38758,1600,89.56847
-113.355705,63,89.665266
-99.923208,1600,91.99034
-97.438741,1600,94.312259
-94.163134,1600,96.647941
-116.869616,70,96.752484
-106.956767,1600,99.076161
-105.654784,1600,101.413122
-115.956045,1600,103.751327
-107.129048,1600,106.0636
-98.903648,1600,108.395953
-120.888339,85,108.525911
-107.336434,1600,110.859535
-101.68734,1600,113.217838
-121.223519,189,113.502315
-92.769912,1600,115.823808
-111.081614,117,115.999011
-92.949952,1600,118.348603
-91.53492,1600,120.695902
-137.042276,319,121.173701
-117.128772,1600,123.520719
-113.868642,1600,125.863648
-119.958475,1600,128.220881
-113.808045,1600,130.573005
-106.677741,1600,132.920444
-111.366148,1600,135.29176
-102.914911,1600,137.641117
-108.468792,1600,139.974515
-101.979826,1600,142.313716
-97.18608,1600,144.652638
-111.47131,1600,147.018523
-126.757405,1600,149.372919
-116.451292,1600,151.710521
-108.328205,1600,154.048502
-105.310867,1600,156.390176
-124.648687,96,156.536547
-100.711081,1600,158.865587
-104.782331,1600,161.197643
-100.227371,1600,163.507864
-103.913364,1600,165.830657
-105.801407,1600,168.162481
-102.47065,1600,170.49579
-119.334644,1600,172.806925
-97.17965,1600,175.128391
-113.877531,51,175.208621
-99.839649,1600,177.542054
-98.581538,1600,179.862237
-102.990663,1600,182.187105
-125.927755,222,182.518815
-101.987873,1600,184.848024
-110.292589,61,184.941428
-81.98034,1600,187.261763
-114.272176,69,187.368263
-104.893634,1600,189.73386
-110.350854,1600,192.085753
-113.08802,84,192.214606
-102.87751,1600,194.570573
-108.821154,61,194.666216
-99.749121,1600,197.011727
-90.387656,1600,199.358907
-97.762982,1600,201.717344
-94.926916,1600,204.056781
-109.927455,1600,206.406025
-89.675407,1600,208.749559
-82.321545,1600,211.0861
-111.03657,40,211.148843
-78.084187,1600,213.472829
-150.580588,594,214.337798
-108.80715,57,214.425744
-93.273004,1600,216.772886
-77.191704,1600,219.102751
-85.33841,1600,221.438635
-117.180014,156,221.672879
-181.382825,1566,223.965142
-84.248668,1600,226.290192
-81.225775,1600,228.616965
-89.275216,1600,230.937326
-63.144558,1600,233.308117
-56.395948,1600,235.624038
-134.926665,1130,237.262306
-110.789037,585,238.112152
-108.005979,48,238.185135
-110.942748,145,238.402147
-112.128485,60,238.494813
-45.296782,1600,240.81933
-120.706296,944,242.18379
-31.869878,1600,244.507959
