#{"t_start": 1576358577.612291, "env_id": "MountainCarContinuous-v0"}
r,l,t
-33.89618,999,5.319726
-32.940287,999,9.108479
-33.577468,999,12.825484
-32.852034,999,16.558078
-30.18828,999,20.264323
-31.588766,999,24.093298
-27.664222,999,27.949624
-28.013671,999,31.805869
-26.989939,999,35.702909
-24.656412,999,39.562648
-20.920191,999,43.438983
-17.650902,999,47.29143
-14.255411,999,51.164623
-10.145874,999,55.033132
-8.440769,999,58.896699
-5.96899,999,62.750649
-5.566531,999,66.652826
-4.125802,999,70.401344
-3.550832,999,74.133598
-3.987536,999,77.999228
-4.48117,999,81.80841
-4.544822,999,85.516496
-3.023006,999,89.251112
-1.624212,999,92.96152
-1.444634,999,96.749837
-1.521412,999,100.590821
-1.396276,999,104.445371
-1.708206,999,108.272725
-1.92108,999,112.134726
-1.361072,999,115.965714
-0.961907,999,119.818389
-0.862674,999,123.662057
-0.786325,999,127.373194
-0.800317,999,131.107179
-0.95471,999,134.908409
-0.987109,999,138.711909
-1.162203,999,142.494969
-1.57367,999,146.232388
-1.279217,999,150.045502
-1.563501,999,153.939451
-1.344655,999,157.722458
-1.432894,999,161.498591
-1.091709,999,165.215336
-1.124653,999,168.950616
-1.058266,999,172.706857
-0.945914,999,176.488665
-1.079517,999,180.223424
-0.872969,999,183.939974
-0.918299,999,187.745867
-1.077211,999,191.568938
-0.940675,999,195.330262
-1.03997,999,199.091164
-0.797682,999,202.914003
-0.954516,999,206.660761
-0.801338,999,210.393693
-0.862867,999,214.200072
-0.88352,999,218.001778
-0.821889,999,221.751399
-0.853183,999,225.481901
-0.819867,999,229.23691
-0.841232,999,233.02129
-0.851624,999,236.774663
-0.880717,999,240.462593
-0.807011,999,244.180923
-0.837415,999,247.946661
-0.887513,999,251.713411
-0.806878,999,255.448984
-0.809569,999,259.162154
-0.893636,999,262.86468
-0.856113,999,266.544124
-0.802088,999,270.25129
-0.828514,999,273.95469
-0.773848,999,277.774645
-0.806818,999,281.591314
-0.8886,999,285.347249
-0.805486,999,289.077694
-0.827215,999,292.859676
-0.773135,999,296.600023
-0.787149,999,300.375029
-0.853838,999,304.065245
-0.813255,999,307.886054
-0.812115,999,311.623255
-0.892343,999,315.321575
-0.848785,999,318.999879
-0.747254,999,322.739094
-0.858818,999,326.439681
-0.725683,999,330.16493
-0.776987,999,333.847083
-0.811974,999,337.571143
-0.832282,999,341.266416
-0.75199,999,345.025985
-0.8517,999,348.767333
-0.831835,999,352.488047
-0.777616,999,356.195911
-0.876187,999,359.914585
-0.819366,999,363.586187
-0.934373,999,367.292531
-0.833384,999,371.051173
-0.845612,999,374.792821
-0.76063,999,378.517956
-0.883032,999,382.283733
-0.794791,999,386.006638
-0.813358,999,389.81074
-0.714718,999,393.645404
-0.849164,999,397.496517
-0.811062,999,401.350786
-0.836057,999,405.180144
-0.807982,999,408.937704
-0.827699,999,412.701803
-0.801411,999,416.450012
-0.747008,999,420.299148
-0.799723,999,424.27209
-0.851131,999,428.114534
-0.864694,999,431.951876
-0.807849,999,435.790833
-0.811155,999,439.709073
-0.805805,999,443.639693
-0.870314,999,447.429871
-0.921482,999,451.146889
-0.747335,999,454.902309
-0.755584,999,458.658249
-0.795969,999,462.423766
-0.869767,999,466.1659
-0.829407,999,469.964871
-0.828207,999,473.674851
-0.792207,999,477.363481
-0.765419,999,481.023966
-0.78778,999,484.792308
-0.791405,999,488.637016
-0.888762,999,492.515427
-0.797488,999,496.388635
-0.794776,999,500.140985
-0.804412,999,503.944537
-0.792834,999,507.854004
-0.809222,999,511.519824
-0.876488,999,515.21714
-0.874086,999,519.024002
-0.713756,999,522.725649
-0.815668,999,526.453423
-0.810163,999,530.166089
-0.813738,999,533.974079
-0.818253,999,537.799439
-0.772699,999,541.660821
-0.807552,999,545.475292
-0.74711,999,549.152801
-0.799271,999,552.817613
-0.826056,999,556.489948
-0.815246,999,560.201384
-0.811146,999,563.971026
-0.771847,999,567.691321
-0.81613,999,571.465781
-0.732993,999,575.183219
-0.823192,999,578.981929
-0.804767,999,582.777332
-0.842411,999,586.564108
-0.815534,999,590.269608
-0.757226,999,593.983746
-0.782892,999,597.68907
-0.806711,999,601.37238
-0.720688,999,605.020176
-0.840062,999,608.755396
-0.76936,999,612.547327
-0.75114,999,616.308809
-0.775813,999,620.136658
-0.788466,999,624.078404
-0.828345,999,627.932666
-0.801272,999,631.615406
-0.80046,999,635.39974
-0.800765,999,639.140222
-0.777807,999,642.796759
-0.798885,999,646.491898
-0.815775,999,650.129258
-0.930708,999,653.773781
-0.787335,999,657.440143
-0.779305,999,661.216884
-0.810626,999,664.965799
-0.817135,999,668.726883
-0.750544,999,672.47205
-0.759399,999,676.238395
-0.858381,999,680.022022
-0.759942,999,683.839158
-0.812109,999,687.537665
-0.771403,999,691.287884
-0.739272,999,695.012055
-0.822018,999,698.716774
-0.806721,999,702.422849
-0.783939,999,706.167002
-0.763155,999,709.878941
-0.781342,999,713.582591
-0.813823,999,717.241992
-0.894423,999,720.926501
-0.743134,999,724.608902
-0.816405,999,728.265713
-0.820947,999,731.928978
-0.908886,999,735.576555
-0.831105,999,739.200191
-0.809737,999,742.827815
-0.772206,999,746.430975
-0.850029,999,750.057894
-0.82919,999,753.84442
-0.735093,999,757.521194
-0.812832,999,761.162567
-0.786569,999,764.793186
-0.862637,999,768.416809
-0.843843,999,772.105008
-0.813636,999,775.746163
-0.791342,999,779.387126
-0.832661,999,783.110388
-0.779043,999,786.820266
-0.862391,999,790.481705
-0.785287,999,794.144706
-0.773855,999,797.777698
-0.800607,999,801.418818
-0.87744,999,805.073616
-0.76942,999,808.747005
-0.766465,999,812.394953
-0.852897,999,816.027432
-0.852345,999,819.65861
-0.831786,999,823.294514
-0.797772,999,826.933047
-0.897856,999,830.599377
-0.765472,999,834.242557
-0.836765,999,837.884459
-0.777016,999,841.518979
-0.811477,999,845.155916
-0.703847,999,848.790199
-0.809475,999,852.42538
-0.811291,999,856.062038
-0.742576,999,859.694523
-0.78081,999,863.340829
-0.774414,999,866.996314
-0.82016,999,870.629685
-0.783945,999,874.267037
-0.803327,999,877.939424
-0.810858,999,881.585032
-0.717706,999,885.230828
-0.781315,999,888.86443
-0.847045,999,892.517643
-0.827662,999,896.155507
-0.809139,999,899.800965
-0.813225,999,903.462328
-0.797099,999,907.104481
-0.802804,999,910.747379
-0.747254,999,914.398424
-0.790261,999,918.041035
-0.802691,999,921.694145
-0.820109,999,925.35017
-0.821107,999,928.980814
-0.860057,999,932.622147
-0.775442,999,936.256051
-0.884925,999,939.902887
-0.846538,999,943.544851
-0.803442,999,947.178911
-0.867109,999,950.820113
-0.744775,999,954.477332
-0.861087,999,958.110541
-0.79076,999,961.75264
-0.810877,999,965.395826
-0.726397,999,969.069209
-0.75699,999,972.740273
-0.838895,999,976.386146
-0.747689,999,980.034001
-0.777984,999,983.680171
-0.780123,999,987.316372
-0.836771,999,990.952849
-0.791743,999,994.594558
-0.848559,999,998.271654
-0.761397,999,1001.911603
-0.859073,999,1005.544794
-0.805019,999,1009.181969
-0.793772,999,1012.837934
-0.842225,999,1016.486038
-0.805303,999,1020.139111
-0.868361,999,1023.789509
-0.873505,999,1027.425013
-0.803052,999,1031.078448
-0.771285,999,1034.714767
-0.778099,999,1038.354557
-0.730444,999,1041.993264
-0.821426,999,1045.639641
-0.789922,999,1049.285941
-0.8471,999,1052.975156
-0.767699,999,1056.631888
-0.801584,999,1060.276122
